报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),2778,21688,11995,6544,3102,22265,13894,8698,3552,18547,10496,6119,2182,14999,9573,1811,13439,11129,8310,
营业收入(万元),2778,21688,11995,6544,3102,22265,13894,8698,3552,18547,10496,6119,2182,14999,9573,1811,13439,11129,8310,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),3217,21763,13259,7620,3547,19674,12310,7519,3061,15101,8235,4743,1871,11805,7554,--,10212,8252,6115,
营业成本(万元),1800,14001,7814,4164,1890,13280,8073,5018,1867,9225,5055,2866,1115,7407,4667,--,6361,4948,3723,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),92,323,239,129,96,295,120,82,37,169,98,62,28,150,86,--,135,129,95,
销售费用(万元),314,1846,1169,706,309,1918,1299,745,347,1657,826,511,194,1245,773,--,1071,884,679,
管理费用(万元),1026,5403,3955,2588,1230,4161,2817,1699,851,4012,2178,1262,549,2971,2029,--,2619,2302,1614,
财务费用(万元),-23,-87,-21,-20,-23,-128,-64,-36,-20,-23,-11,-9,-4,-18,-14,--,-22,-13,-6,
资产减值损失(万元),7,277,104,53,46,148,66,10,-21,61,89,50,-10,51,12,--,47,2,9,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1,31,28,28,31,13,--,--,--,--,--,--,--,--,--,--,--,--,2,
对联营企业和合营企业的投资收益(万元),1,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-150,1036,-790,-796,-414,2604,1585,1180,491,3446,2261,1376,311,3194,2020,-86,3228,2878,2197,
营业外收入(万元),--,97,341,164,230,1932,1407,960,239,1247,648,429,116,930,537,--,795,942,598,
营业外支出(万元),--,5,5,5,--,20,5,5,--,5,5,5,--,5,5,--,5,5,0,
非流动资产处置损失(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,
利润总额(万元),-150,1128,-454,-637,-185,4516,2987,2135,730,4687,2904,1801,427,4119,2552,123,4018,3815,2795,
所得税费用(万元),-2,56,-15,-8,-7,412,274,259,93,414,279,166,33,394,242,--,382,401,313,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-148,1072,-439,-629,-178,4104,2713,1876,637,4274,2625,1635,394,3725,2310,123,3636,3413,2482,
归属于母公司所有者的净利润(万元),-148,1072,-439,-629,-178,4104,2713,1876,637,4274,2625,1635,394,3725,2310,123,3636,3413,2482,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,0,--,0,0,--,--,--,--,--,--,--,--,--,
基本每股收益,-0.01,0.07,-0.03,-0.05,-0.02,0.51,0.34,0.23,0.08,0.71,0.44,0.27,0.07,0.62,0.39,--,0.61,0.57,--,
稀释每股收益,-0.01,0.07,-0.03,-0.04,-0.02,0.51,0.34,0.23,0.08,0.71,0.44,0.27,0.07,0.62,0.39,--,0.61,0.57,--,
