报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,
营业总收入(万元),2263896,1743686,1109290,515241,1323684,818312,452173,165492,441490,368517,278941,140844,835002,672185,450562,227405,1224506,935620,602486,292640,1756345,1401141,929470,499301,1845878,1426705,1028204,529998,2353295,1937676,1303929,671046,1661784,1119461,696524,273432,1065412,796451,525384,246121,1651744,1343836,884661,408988,1205845,904139,574185,276523,967156,697715,
营业收入(万元),2263896,1743686,1109290,515241,1323684,818312,452173,165492,441490,368517,278941,140844,835002,672185,450562,227405,1224506,935620,602486,292640,1756345,1401141,929470,499301,1845878,1426705,1028204,529998,2353295,1937676,1303929,671046,1661784,1119461,696524,273432,1065412,796451,525384,246121,1651744,1343836,884661,408988,1205845,904139,574185,276523,967156,697715,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,--,0,0,
营业总成本(万元),2091552,1594083,1031735,479783,1505398,911826,552449,224954,979966,734356,469690,245095,1763492,993125,672887,310423,1519029,1145055,747893,367814,2006347,1571331,1041429,545348,2087471,1562030,1111022,568303,2541340,1969997,1323502,670669,1678176,1121263,697212,270874,1058276,787091,521840,244413,1590837,1260196,835006,390131,1156447,860309,545081,264380,936048,681134,
营业成本(万元),1968185,1445470,934430,462031,1281116,770450,441282,177305,616261,483205,343270,194503,1050921,852033,559993,248111,1267357,952777,632467,301980,1788446,1413091,939498,496971,1840271,1393961,1002262,512568,2257166,1824320,1233296,620401,1532894,1023871,636412,243938,947926,710491,471953,219230,1386537,1165632,769931,370981,1041804,804688,508095,247974,878757,639395,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,--,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,--,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,0,0,0,0,0,0,--,0,0,
营业税金及附加(万元),12768,9074,5244,2993,8236,6038,3978,1984,5131,20,18,12,111,82,48,20,261,197,119,52,730,645,508,266,1227,883,568,274,2711,2400,1484,443,1374,412,30,22,28,19,14,7,33,24,16,9,37,26,0,9,35,0,
销售费用(万元),8806,7103,4199,2189,6063,3856,2368,1313,10906,11356,10511,4842,24855,12591,11800,5781,26351,18859,12349,6258,34921,27970,18813,10180,42335,28447,19192,8900,37245,29299,19737,10680,41086,28949,17236,6896,29379,21216,13923,6991,25894,19439,12895,6590,24361,17805,11093,4843,19579,13847,
管理费用(万元),79539,114203,73138,9373,129495,79196,53266,18603,168080,102438,60169,20818,126661,34893,38312,26083,71216,73235,39771,27033,85393,66244,45009,18140,65062,51339,34733,18246,82429,61200,34438,22663,56296,39128,26535,12631,51806,37109,24787,12929,65645,46945,30823,7478,66513,19354,13383,7228,20392,15098,
