报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),50375,33145,13506,63624,47591,31149,12568,58660,43593,28085,11269,51977,37679,30412,26552,
营业收入(万元),50375,33145,13506,63624,47591,31149,12568,58660,43593,28085,11269,51977,37679,30412,26552,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),36457,24340,9782,45483,33804,22422,8864,44112,32275,20250,7904,38048,28812,22401,19963,
营业成本(万元),26930,18363,7099,31882,24250,16490,6296,31024,22691,13948,5447,26187,18980,14248,13630,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),720,533,266,745,483,335,195,703,523,446,205,573,397,273,220,
销售费用(万元),3585,2268,924,4461,2966,2007,1024,4689,3437,2206,822,4113,3103,2149,1833,
管理费用(万元),5086,3021,1557,8717,6160,3368,1432,7850,5736,3755,1530,6994,6047,5472,4318,
财务费用(万元),-173,-210,-67,-694,-482,-184,-78,-273,-224,-201,-88,-206,29,116,-55,
资产减值损失(万元),310,365,3,373,426,406,-5,119,112,95,-12,387,256,143,17,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),2149,1180,582,348,22,10,6,180,172,159,3,204,51,--,774,
对联营企业和合营企业的投资收益(万元),--,22,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),16436,10317,4306,18489,13809,8738,3710,14728,11490,7995,3368,14133,8918,8011,7362,
营业外收入(万元),21,9,5,733,379,338,52,1111,524,375,152,886,1413,762,523,
营业外支出(万元),11,4,2,430,171,40,24,44,17,32,11,51,55,29,37,
非流动资产处置损失(万元),--,2,--,275,--,1,--,11,--,0,--,15,1,11,3,
利润总额(万元),16446,10322,4309,18791,14016,9036,3739,15795,11997,8337,3509,14969,10276,8743,7849,
所得税费用(万元),2461,1559,639,2684,2048,1328,570,2426,1811,1242,576,2462,1534,1314,977,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),13985,8763,3670,16107,11968,7708,3169,13368,10186,7095,2933,12507,8742,7428,6872,
归属于母公司所有者的净利润(万元),13985,8763,3670,16107,11968,7708,3169,13368,10186,7095,2933,12507,8742,7428,6946,
被合并方在合并前实现净利润(万元),--,--,--,--,--,818,--,--,--,787,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-75,
基本每股收益,0.52,0.32,0.14,0.7,0.51,0.72,0.31,1.32,0.5,0.7,0.29,1.24,0.86,0.73,--,
稀释每股收益,0.52,0.32,0.14,0.7,0.51,0.72,0.31,1.32,0.5,0.7,0.29,1.24,0.86,0.73,--,
