报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),59240,276852,203000,154855,47683,254987,169486,119332,58066,280017,186430,122999,59624,180446,108231,75731,30752,92780,68053,52276,27156,149753,117944,73010,23453,128713,103647,72427,31417,163082,122463,85379,42118,133689,100417,63649,30029,92220,65399,41594,20399,58264,43173,25773,12787,36716,25898,16163,8509,24138,16941,10051,3667,
营业收入(万元),59240,276852,203000,154855,47683,254987,169486,119332,58066,280017,186430,122999,59624,180446,108231,75731,30752,92780,68053,52276,27156,149753,117944,73010,23453,128713,103647,72427,31417,163082,122463,85379,42118,133689,100417,63649,30029,92220,65399,41594,20399,58264,43173,25773,12787,36716,25898,16163,8509,24138,16941,10051,3667,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,
营业总成本(万元),53336,276500,185995,142453,43065,242154,153867,109849,53269,267597,173721,113711,52594,176614,107046,76543,31597,123734,85220,63274,28750,161984,125186,74916,26300,123991,90584,65625,28498,139252,102574,71260,35208,113403,85148,55539,25780,77353,55386,36746,18196,48796,35740,22964,11532,31604,21389,13330,7014,20378,13762,8761,3751,
营业成本(万元),42823,208624,150024,116760,32913,180685,118223,83170,42006,195978,126952,82410,39616,113303,67698,48461,17884,56491,39008,32390,15095,89437,73285,42904,11262,66168,51937,36524,14980,79889,60781,43062,23596,71876,54372,36375,17224,48937,35494,22180,10451,29419,22398,14588,6815,17762,12043,7772,4104,10300,7146,5269,2216,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,
研发费用(万元),2965,13740,9292,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,
营业税金及附加(万元),349,1855,1244,994,202,1466,894,680,306,1714,549,374,181,1118,712,426,207,890,543,391,233,1266,853,611,350,1703,1174,760,309,2181,1209,874,354,1105,780,437,192,772,500,374,159,528,376,199,111,322,236,143,73,257,180,42,4,
销售费用(万元),3726,21402,13664,9371,4273,21414,14981,11022,4033,29145,18477,13115,4584,22824,13534,10767,5105,25823,17402,12696,4506,25492,20317,12428,5701,19271,14695,10623,4660,26454,18962,12342,5142,18122,12525,7386,3252,10978,7839,5493,3353,7389,4724,2607,1071,4683,3240,2191,1386,4477,3104,1833,838,
管理费用(万元),2947,15524,10272,13383,6085,28581,19964,14451,6026,28513,20245,14329,6601,27785,17945,11836,5779,31902,20806,13673,6859,32635,21480,13431,6508,26062,14328,11190,6505,22745,15710,10604,4857,18379,13868,8968,3947,13773,9365,7029,3464,10178,7722,5560,3207,8247,5392,3027,1428,5002,3025,1649,679,
财务费用(万元),1413,3235,1729,1570,968,2668,1497,966,670,3702,2888,1320,1123,5516,3813,2608,1269,6204,4342,3486,1694,8062,5413,3219,1551,6798,4899,3274,1254,4086,2731,1810,759,989,384,126,-25,431,447,557,177,-23,-271,-342,-36,-71,-11,21,24,94,65,22,15,
资产减值损失(万元),--,12119,-230,376,-1376,7340,-1692,-440,228,8544,4610,2163,490,6068,3345,2446,1353,2425,3120,639,363,5093,3837,2324,928,3990,3552,3254,789,3898,3180,2568,501,2933,3219,2247,1191,2463,1741,1113,592,1305,792,351,364,662,490,176,0,249,242,-54,0,
公允价值变动收益(万元),471,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,0,0,
投资收益(万元),83,331,-57,19,-56,9994,7329,7373,-40,15806,5051,6302,-199,-3552,26,-627,-400,-628,89,-299,-119,15330,12097,8418,-42,579,613,154,-438,-507,-170,-113,-65,-24,98,0,--,--,--,--,--,--,0,--,--,--,0,0,0,-1,-1,0,0,
对联营企业和合营企业的投资收益(万元),77,331,-57,19,-56,172,-49,-5,-40,-4214,-1558,-256,-199,-4341,-674,-627,-400,-489,89,-299,-119,-403,-232,-190,-42,--,463,4,-438,-674,-170,-113,-65,-23,--,0,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,0,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,
营业利润(万元),6817,3037,18820,13662,5229,29336,22949,16856,4757,28227,17760,15590,6831,280,1211,-1439,-1245,-31582,-17079,-11297,-1713,3099,4855,6511,-2889,5302,13675,6957,2481,23323,19719,14005,6844,20262,15367,8110,4249,14866,10013,4848,2204,9468,7433,2809,1255,5111,4509,2833,1495,3759,3179,1290,-84,
营业外收入(万元),151,446,172,67,16,148,2769,1856,478,4728,2935,2269,1209,14726,11156,4694,2899,6042,3984,4094,1516,6860,4906,3015,2548,7752,5566,4362,1053,10706,6504,1539,1270,11761,7430,3858,1391,6169,4539,2674,1382,4636,3069,2477,1027,3526,2029,494,6,1635,628,486,460,
营业外支出(万元),95,218,139,134,82,550,460,304,94,3108,247,179,199,3017,781,256,224,1107,278,102,0,64,45,31,21,145,127,108,23,88,29,6,4,28,7,6,1,17,4,4,4,17,17,17,0,12,12,0,0,20,9,4,0,
非流动资产处置损失(万元),--,--,--,--,--,--,178,182,--,202,99,98,48,1438,457,74,--,749,178,3,--,24,21,10,--,--,51,49,21,57,27,3,1,26,5,5,1,4,4,4,--,6,6,6,--,12,12,0,0,14,3,3,0,
利润总额(万元),6872,3266,18853,13594,5163,28935,25257,18409,5141,29847,20449,17681,7841,11990,11585,2999,1430,-26647,-13373,-7306,-197,9895,9716,9496,-362,12909,19114,11211,3512,33940,26193,15539,8111,31996,22790,11962,5639,21019,14548,7518,3581,14087,10485,5269,2282,8625,6525,3327,1501,5374,3798,1773,375,
所得税费用(万元),784,-5805,2591,2223,867,4094,3573,2542,1093,4404,3870,3061,681,1349,273,56,15,639,263,762,93,3268,2484,2016,-11,2081,1826,1480,367,2904,2247,1443,795,2402,1808,905,278,1423,1197,617,251,959,1314,565,227,293,594,439,225,295,478,67,0,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,--,
净利润(万元),6088,9071,16262,11371,4296,24841,21684,15867,4048,25443,16579,14619,7159,10640,11312,2943,1415,-27286,-13636,-8068,-291,6627,7232,7480,-350,10828,17288,9731,3145,31036,23946,14095,7317,29594,20982,11057,5361,19596,13351,6901,3330,13128,9171,4705,2056,8332,5932,2887,1276,5079,3320,1706,375,
