报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),17301,85998,64438,40937,18589,42599,31581,20604,8291,36034,23979,14518,6587,39768,27466,17564,34632,33459,37075,
营业收入(万元),17301,85998,64438,40937,18589,42599,31581,20604,8291,36034,23979,14518,6587,39768,27466,17564,34632,33459,37075,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),17759,83737,61769,38696,16983,39806,29427,19261,7533,32251,20714,13216,6101,34391,24193,15655,30064,29055,32173,
营业成本(万元),14239,68997,50532,32929,14927,32511,24034,15815,5952,25690,16836,10249,4536,28014,19415,12746,24360,23486,26972,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),173,701,395,347,191,462,123,87,44,298,185,156,141,286,185,164,256,170,151,
销售费用(万元),464,2295,1519,553,188,1582,1086,683,322,1053,638,440,235,956,608,387,853,995,962,
管理费用(万元),1992,8191,6347,2702,1169,4398,3438,2151,892,4186,2593,1509,750,3054,2408,1414,2579,2644,2421,
财务费用(万元),1098,2428,1804,1057,431,47,263,95,245,267,456,793,378,1708,1315,668,1764,1508,1531,
资产减值损失(万元),-208,1126,1172,1110,77,807,482,431,78,758,7,68,61,373,263,277,252,253,136,
公允价值变动收益(万元),-10,-58,4,4,4,-4,--,--,--,36,36,40,1,-36,7,-26,4,--,-1,
投资收益(万元),--,-12,2,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-405,2720,2977,2248,1611,2789,2154,1344,757,3818,3301,1342,487,5341,3279,1883,4573,4403,4900,
营业外收入(万元),43,73,51,71,6,333,49,27,13,227,60,14,1,1191,1087,170,219,333,240,
营业外支出(万元),0,9,9,1,--,1,1,1,--,0,0,0,--,0,0,0,21,7,6,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
利润总额(万元),-362,2784,3018,2318,1617,3121,2202,1370,770,4045,3361,1356,488,6532,4366,2053,4771,4729,5133,
所得税费用(万元),115,332,370,317,268,431,298,203,232,544,707,219,83,1032,686,346,760,725,829,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-478,2452,2648,2001,1349,2690,1905,1167,538,3501,2654,1137,405,5500,3680,1707,4011,4004,4304,
归属于母公司所有者的净利润(万元),-511,2422,2673,2024,1362,2730,1908,1182,538,3501,2636,1137,405,5501,3667,1707,4012,4005,4306,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),33,31,-25,-24,-14,-40,-3,-14,-0,-0,18,-0,-0,-0,13,-0,-0,-0,-2,
基本每股收益,-0.02,0.11,0.12,0.09,0.06,0.12,0.08,0.05,0.06,0.42,0.32,0.15,0.06,0.8,0.53,0.25,0.58,0.58,0.63,
稀释每股收益,-0.02,0.11,0.12,0.09,0.06,0.12,0.08,0.05,0.06,0.42,0.32,0.15,0.06,0.8,0.53,0.25,0.58,0.58,0.63,
