报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),59677,38274,16666,75599,45679,33057,14744,164415,101910,65797,24760,112376,37161,16932,7930,80322,39155,13987,7653,60488,40872,16428,4843,33060,7284,3857,1683,40057,16541,3401,2120,26599,22215,10707,7793,43279,5755,5489,2016,31447,17299,15363,11412,79233,60386,44847,20700,44715,516,433,407,
营业收入(万元),59677,38274,16666,75599,45679,33057,14744,164415,101910,65797,24760,112376,37161,16932,7930,80322,39155,13987,7653,60488,40872,16428,4843,33060,7284,3857,1683,40057,16541,3401,2120,26599,22215,10707,7793,43279,5755,5489,2016,31447,17299,15363,11412,79233,60386,44847,20700,44715,516,433,407,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,
营业总成本(万元),46375,29963,12842,50516,34631,22227,9845,100823,74773,47167,21021,93923,33244,13275,7174,69858,33703,11199,6880,56969,39472,15603,4602,31550,6990,3642,1572,39135,14430,3213,2092,26624,23654,10493,7690,41835,5701,5438,1991,22563,12609,10629,7718,60714,45450,34939,15998,34870,967,512,277,
营业成本(万元),3658,1982,231,1125,1414,1175,793,24420,22381,18392,7123,71762,25203,10348,5646,59112,27522,7869,5177,49497,34335,12970,3735,25387,4861,2317,1134,33714,11806,2207,1547,21593,19650,9290,6924,36458,3243,3201,387,12460,6579,5848,4606,42399,30879,24933,11370,24972,489,413,368,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,0,--,--,0,0,
