报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),1412523,3981035,3296677,2289191,1296271,3496378,2856205,2022423,1135481,3571237,2942375,2099994,1204225,3283502,2674217,1835704,1011015,3298466,2720317,1817508,909021,2555340,2083978,1345292,719631,2112640,1700744,1167805,648695,1431087,1119433,785190,440441,1085025,868312,582999,322880,921382,752640,540062,347259,642465,501953,321189,181387,427830,357327,251423,126383,
营业收入(万元),1412523,3981035,3296677,2289191,1296271,3496378,2856205,2022423,1135481,3571237,2942375,2099994,1204225,3283502,2674217,1835704,1011015,3298466,2720317,1817508,909021,2555340,2083978,1345292,719631,2112640,1700744,1167805,648695,1431087,1119433,785190,440441,1085025,868312,582999,322880,921382,752640,540062,347259,642465,501953,321189,181387,427830,357327,251423,126383,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,
营业总成本(万元),1355904,3797399,3149728,2192653,1246377,3326732,2725424,1937595,1088838,3409573,2809841,2016133,1158239,3134104,2554377,1764474,971769,3173527,2617775,1750915,873778,2455984,1998660,1291735,691620,2024313,1628581,1121953,624735,1379721,1080879,761051,427846,1057284,846087,568062,314569,904701,734031,525335,337864,622577,489401,312008,177035,416034,348283,244485,122926,
营业成本(万元),1311143,3648808,3034687,2112685,1202219,3183413,2617579,1864987,1047895,3271754,2706609,1944530,1125176,2995466,2451436,1688566,930418,3035646,2518353,1684300,840474,2345980,1919382,1240426,666587,1928280,1554987,1071017,601492,1302110,1023974,726140,408830,1003523,805346,542157,300943,856070,696389,499790,323090,581830,459909,292891,167870,383841,322568,227317,114786,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,0,--,--,--,0,
