报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,
营业总收入(万元),13937,48858,34828,23102,10600,40062,29430,20249,9235,29064,20419,12681,6252,25334,19449,12549,6029,20939,16050,11180,5245,21285,16603,11754,5432,19073,14369,9557,4544,16331,12050,7610,3454,13009,9978,5964,10868,8344,
营业收入(万元),13937,48858,34828,23102,10600,40062,29430,20249,9235,29064,20419,12681,6252,25334,19449,12549,6029,20939,16050,11180,5245,21285,16603,11754,5432,19073,14369,9557,4544,16331,12050,7610,3454,13009,9978,5964,10868,8344,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
营业总成本(万元),11014,38277,26176,17184,7863,30647,22008,15321,6898,22462,15836,9688,4741,21879,16824,10992,5415,18717,14172,9888,4711,19263,14945,10600,4965,16493,12288,8211,3977,13988,10260,6195,2773,10951,8268,4924,9528,7463,
营业成本(万元),7716,25664,18069,11878,5599,22149,16074,11225,5169,16772,12164,7558,3718,17651,13919,9218,4627,15185,11624,8290,4001,16583,13073,9254,4381,14034,10357,6922,3382,11282,8296,4933,2199,9119,6956,4249,7800,6282,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
营业税金及附加(万元),179,749,434,291,129,544,252,180,89,234,142,81,23,149,113,61,14,85,67,33,2,42,36,35,10,58,43,35,21,78,62,46,21,75,59,42,42,48,
销售费用(万元),712,3469,2363,1542,690,2512,1733,1076,480,1631,1108,583,287,1290,987,580,257,1245,925,537,229,997,677,423,182,889,655,425,175,802,555,354,153,487,329,180,462,325,
管理费用(万元),1478,7474,4598,3005,1299,5160,3292,2264,885,3849,2408,1390,677,2632,1673,1056,468,2012,1440,828,355,1692,1222,808,372,1728,1320,821,329,1553,1155,664,299,1203,884,404,715,538,
财务费用(万元),719,237,139,42,31,-342,424,353,80,-127,-109,-9,-5,39,28,2,-1,132,102,89,44,-93,-114,-92,-31,-247,-131,-14,1,195,183,166,70,163,112,88,311,217,
资产减值损失(万元),210,683,572,427,116,625,232,223,194,103,123,84,41,119,103,75,50,58,15,110,80,41,52,173,50,31,44,21,69,79,9,31,31,-96,-73,-39,198,54,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
投资收益(万元),-70,-33,-95,-60,61,-165,59,9,1,5,1,--,--,34,34,34,--,--,--,--,--,62,0,--,--,74,74,74,--,--,--,0,0,0,--,0,50,40,
对联营企业和合营企业的投资收益(万元),-70,-190,-277,-183,-72,-198,--,--,--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
