报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,
营业总收入(万元),97683200,75045600,53481400,31045200,89088200,66300600,46376500,26564300,71245300,54611800,37665700,20885700,61999000,47320600,33790900,17545700,46288200,34436000,23633600,13115400,36263100,27448300,18947400,10313600,29937200,22643600,15953100,8650400,24891500,18532900,12974900,7391500,18943900,13822600,9381800,5214800,14783500,16079700,11086800,5535400,13980300,10421600,7148500,3841200,16520400,12910200,8405100,4033700,10791900,7546300,5462700,
营业收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,--,0,
利息收入(万元),16171400,12070000,8142400,4067900,14738600,10844400,7147400,3496700,13107500,9560900,6365400,3241600,13213100,9963300,6617100,3264100,11942200,8809700,5719100,2791900,9329100,6764700,4335400,2029300,7485200,5639100,3737100,1845000,3931400,2190400,633100,293100,933100,678800,437100,210600,667400,478800,306500,150100,702000,518500,336900,167200,531400,273200,171600,77400,19200,3800,2200,
已赚保费(万元),67770300,53026500,38628600,23868600,57299000,44443600,32117100,19720300,44162000,34065100,24362300,14692500,34984600,26967100,19186200,11460600,28877900,22238300,15936400,9650300,24019900,18419800,13103000,7727600,21314400,16278800,11557100,6787000,18666200,14302600,10339900,6242400,14112400,10578100,7458500,4229100,10038300,12245400,8470100,4514700,12179000,9246300,6334900,3254400,9403200,7039300,4918000,2443500,7884500,5871800,4148000,
手续费及佣金收入(万元),4627700,3418300,2485000,1192600,4440700,3285500,2166700,1100100,3985900,3355400,2253800,1118000,4049900,3129800,2043100,819600,2564300,1800000,1119400,488300,1581500,1096800,667800,297800,1089100,764000,502700,242700,861400,617300,346200,180900,554300,372000,249200,108900,317900,196200,102900,43100,198000,164000,128200,63300,261600,213800,135700,62600,65700,32000,21800,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,--,0,
其他业务收入(万元),5050300,3743000,2417800,1097400,4491100,3266200,2052300,1034900,4231800,3194600,2018200,939000,2758300,1812500,1161000,482000,1763600,1238000,768400,341100,1103400,827000,524700,209600,893500,651900,403300,149300,398900,338200,206600,89500,490600,406200,317000,152300,828400,459900,285200,110100,177900,106600,70700,20100,204300,114700,81700,31900,67300,45500,26500,
营业总成本(万元),81349400,62809300,44809000,27087700,75612400,56247400,39825900,23298400,61908500,46408800,32087100,18172900,52704300,39246400,27848100,14199700,40054100,29475000,20382000,11449200,31629200,23677800,16189800,9116000,26699700,20120200,13898100,7615500,21900200,16380900,11344300,6666600,16712200,12170600,8162400,4665300,12825400,14999000,10353700,5263300,14211000,10801200,6431300,3287800,14803700,11672600,7556400,3595400,10020800,7027500,5020000,
营业成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,--,0,
利息支出(万元),8693100,6628200,4419800,2200400,7250100,5226300,3345700,1583700,5293700,3980300,2660700,1354300,6472700,4941800,3431700,1730000,6452700,4830600,3175800,1597000,5086100,3725800,2391400,1077900,4035100,3072900,2050500,984200,2043200,1071700,278300,126100,339700,247100,158500,77800,246400,177100,114100,57500,267700,205700,126500,59000,156500,108500,68900,33600,8000,600,100,
