报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),3170,10772,7411,5023,2932,28943,27803,26894,1317,5793,116695,79684,37865,131210,60029,40367,9082,110803,67684,51763,43116,79203,28544,10114,7190,40392,13259,5760,2869,103169,100272,65243,43951,116568,79231,61079,27409,99410,75554,51534,25571,133776,109845,80836,42117,231394,171416,111878,50878,216679,164857,109923,64596,
营业收入(万元),3170,10772,7411,5023,2932,28943,27803,26894,1317,5793,116695,79684,37865,131210,60029,40367,9082,110803,67684,51763,43116,79203,28544,10114,7190,40392,13259,5760,2869,103169,100272,65243,43951,116568,79231,61079,27409,99410,75554,51534,25571,133776,109845,80836,42117,231394,171416,111878,50878,216679,164857,109923,64596,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
营业总成本(万元),3184,21341,12734,8280,3730,26532,22232,19203,4101,21501,123635,83269,39630,125186,54480,36636,9591,83960,43934,30132,24774,66847,26452,10350,6052,36432,12787,7434,3741,108913,103080,66576,44267,113090,77442,59323,26254,94738,72301,49636,24940,130675,108126,79225,41388,225784,169299,110916,50788,211688,161923,107776,63804,
营业成本(万元),127,2723,1173,565,224,12390,11786,11556,412,1876,113097,76797,36678,107759,47586,31108,8132,65285,36641,24044,19997,48987,18644,6200,4277,26233,7277,4129,2072,99480,97214,63100,42817,106824,73128,56383,25072,89432,68692,47581,23830,124796,104884,76951,40238,218216,164282,107215,49068,204156,157125,104710,62184,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,
