报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),4889396,2687898,559247,5594960,4796327,2873018,476381,5490409,4255242,4626898,3416733,3693443,2185429,
营业收入(万元),4889396,2687898,559247,5594960,4796327,2873018,476381,5490409,4255242,4626898,3416733,3671385,2171452,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,22058,13977,
营业总成本(万元),4855376,2668778,554825,5561754,4774395,2858049,476291,5478947,4249341,4641709,3422617,3657500,2140944,
营业成本(万元),4730019,2584720,514431,5423502,4682481,2803001,444118,5323077,4137017,4491670,3275070,3493730,2017509,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,6601,13596,
营业税金及附加(万元),12247,7052,1818,8729,2388,1662,478,11873,5777,7562,3108,6259,1583,
销售费用(万元),13070,9090,4977,15742,10966,6379,1330,11354,8809,13742,16467,22383,17067,
管理费用(万元),41332,28237,15410,50483,38200,25062,11805,45107,30838,57936,71652,68698,31064,
财务费用(万元),54829,35537,20192,79260,56055,38223,18568,96292,73784,58253,43643,59906,15910,
资产减值损失(万元),3878,4141,-2003,-15963,-15695,-16278,-8,-8756,-6883,12546,12678,-77,44216,
公允价值变动收益(万元),1327,160,944,-3520,-695,-4775,-2344,1847,2433,3749,26870,-14218,-857,
投资收益(万元),10464,8270,6783,33819,19640,8343,8460,3656,-4800,50322,-1776,-530,37376,
对联营企业和合营企业的投资收益(万元),--,-5524,--,19245,2282,-1807,--,-1977,-6251,-2070,-4663,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),52200,27551,12150,63505,40877,18537,6206,16965,3533,39259,19209,21195,81005,
营业外收入(万元),4170,6307,2620,11858,8292,5604,2863,15150,7462,10173,21283,85038,9373,
营业外支出(万元),1903,451,4,1652,98,42,37,3140,242,1173,801,19841,1795,
非流动资产处置损失(万元),9,3,3,39,39,--,--,40,40,8,111,232,--,
利润总额(万元),54467,33407,14765,73712,49071,24098,9032,28974,10752,48258,39692,86392,88583,
所得税费用(万元),20117,12211,5952,24956,16233,7618,3210,13024,9791,13836,8445,19545,15105,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),34351,21196,8813,48756,32838,16480,5822,15950,961,34423,31247,66848,73477,
归属于母公司所有者的净利润(万元),22929,13487,2352,25152,22543,12607,4304,11069,-3142,12093,32350,54045,61591,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),11422,7709,6461,23604,10295,3873,1518,4881,4104,22330,-1103,12802,11886,
基本每股收益,0.03,0.02,0,0.04,0.04,0.02,0.01,0.02,-0.01,0.02,0.05,0.09,0.11,
稀释每股收益,0.03,0.02,0,0.04,0.04,0.02,0.01,0.02,-0.01,0.02,0.05,0.09,0.11,
