报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),9556,31366,21170,12049,5781,34595,28451,20121,8171,42116,31598,21164,10009,42167,31489,20980,7859,40307,39104,39347,
营业收入(万元),9556,31366,21170,12049,5781,34595,28451,20121,8171,42116,31598,21164,10009,42167,31489,20980,7859,40307,39104,39347,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),9391,31378,18625,10962,5661,31018,24737,17094,6933,36547,27427,18258,8970,36602,28173,18470,7190,34479,34136,33676,
营业成本(万元),7940,26375,15025,8915,4406,26583,20821,14538,5920,30420,23034,15090,7358,30298,23156,15294,5614,27901,28319,28347,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),149,446,303,195,91,351,134,83,45,466,398,237,75,256,191,90,17,258,196,271,
销售费用(万元),55,601,417,287,115,689,616,423,138,824,491,396,177,549,456,235,79,623,378,384,
管理费用(万元),622,2176,1474,963,500,2239,1938,1081,497,2308,1633,1097,530,1988,1390,919,589,1938,1931,1657,
财务费用(万元),474,1784,1341,861,378,846,686,382,321,1664,1429,1287,645,3307,2434,1757,715,3458,3091,2776,
资产减值损失(万元),150,-4,65,-259,171,311,542,587,11,865,441,151,186,203,546,174,176,301,222,241,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),276,868,2545,1087,120,3577,3714,3028,1238,5568,4171,2906,1039,5565,3316,2510,669,5828,4969,5671,
营业外收入(万元),0,104,509,338,220,573,413,283,156,1205,840,358,122,1091,852,700,469,726,782,664,
营业外支出(万元),--,32,45,45,22,29,--,--,--,214,72,55,--,4,5,5,--,226,274,202,
非流动资产处置损失(万元),--,--,--,--,--,29,--,--,--,--,--,--,--,--,--,--,--,--,--,1,
利润总额(万元),276,940,3008,1379,317,4120,4128,3311,1394,6559,4939,3209,1161,6652,4164,3205,1138,6329,5477,6133,
所得税费用(万元),14,53,601,375,81,679,680,563,197,1038,817,465,163,1025,651,552,194,1018,855,1018,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),263,887,2408,1004,236,3441,3448,2748,1197,5521,4121,2743,998,5626,3513,2653,944,5311,4622,5115,
归属于母公司所有者的净利润(万元),274,889,2408,1004,236,3441,3448,2748,1197,5521,4121,2743,998,5626,3513,2653,944,5311,4622,5115,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-12,-3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.01,0.04,0.12,0.05,0.01,0.17,0.17,0.14,0.12,0.6,0.46,0.33,0.13,0.75,0.47,0.35,0.13,0.71,0.62,0.68,
稀释每股收益,--,--,--,--,--,--,--,--,--,0.6,0.46,0.33,0.13,--,0.47,0.35,0.13,--,--,0.68,
