报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-06-30,2005-12-31,2004-12-31,2000-12-31,1999-12-31,1998-12-31,
营业总收入(万元),3963800,15670800,11530700,7658000,3777800,15378100,11533600,7820500,4047900,14513400,10745300,7003800,3299200,12471600,9256800,6210600,2980000,10455800,7657200,4987800,2404600,8943500,6628200,4417100,2167900,7694800,5545600,3530000,1683000,5576500,4015600,2550500,1218200,4080100,2721200,1710400,829800,4015500,3097800,2025000,950700,2783800,1929900,1187900,1783000,795300,1354000,1106400,853700,686700,777200,
营业收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,
利息收入(万元),5498200,22076200,16525600,11028500,5489400,21347400,16009300,10768500,5508400,21566100,16162000,10768500,5319300,20563900,15467700,10228000,4995400,16333500,11783200,7539900,3667800,13881000,10344800,6833700,3311800,10662300,7586100,4761600,2221300,7246000,5227900,3348800,1602300,5613100,3879900,2489400,1232200,5886700,4457600,2909900,1395300,4149400,2902500,1812300,2949000,1302000,2251100,1779500,629000,512200,577700,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,
手续费及佣金收入(万元),1161400,5168700,3745200,2474900,1173200,4536000,3279200,2235300,1148400,3763900,2743200,1836700,859700,2697200,1994100,1349700,650100,1831800,1332000,858100,388000,1219400,879600,581700,282500,948100,671500,421200,199000,630800,455900,280100,130200,471800,292100,186800,83900,345300,244400,155100,66900,236500,123300,71500,96500,40200,60800,44900,17100,12500,10700,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,
其他业务收入(万元),-8600,-7200,-3400,6900,3100,12500,9800,6300,3600,11900,9400,6000,2600,18900,10200,6800,3100,39900,29300,18600,8400,34700,26200,16700,7700,57700,47200,37900,7700,27800,16100,9200,4000,18500,10500,6700,3000,14600,11500,7100,3600,13500,8800,5300,9900,4300,11100,9100,6700,28200,20100,
营业总成本(万元),2389400,10433900,7096600,4553600,2296700,9915200,6987200,4703200,2573800,9049700,6372200,3992800,1834700,7031200,4955200,3262700,1544900,5227300,3558400,2278300,1176100,4793100,2992200,1834000,1008800,3552300,2297800,1506500,814600,2779600,1727300,1129400,640100,2167900,1217800,777400,404100,2254000,1445800,913000,397900,1473500,1001900,631300,1104100,493300,809800,702300,708500,572800,577100,
营业成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,
利息支出(万元),3077100,12111700,9098300,6079100,2978600,10733600,8056900,5424900,2752200,11122800,8487400,5794100,2914000,11089800,8462900,5666600,2781800,7764700,5502800,3472400,1676600,6332400,4773000,3140800,1480800,4151700,2889500,1781000,786900,2432500,1747900,1112500,534900,2014700,1459700,988000,509000,2277600,1694300,1087100,512800,1532400,1085300,686700,1301700,567600,985100,741200,437000,366600,415700,
手续费及佣金支出(万元),114100,482900,323600,198800,92700,308000,181900,105700,44700,196500,136400,88700,41300,165900,110600,69000,33300,150700,93000,60400,28100,98400,63800,41200,19800,64400,51100,31400,14000,61200,42600,27200,12500,49800,32500,21000,10100,40800,26900,17000,7400,28500,17900,11000,20600,7600,19000,13100,7100,6900,5000,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,
