报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),225657,870951,643685,378678,193515,759353,568145,335662,175928,658134,485835,295600,152121,574468,420987,251106,137135,459576,321810,189049,112307,364312,262614,162620,105089,304748,210192,131682,74373,276038,196448,115442,69632,254468,183411,104636,241362,218488,209917,
营业收入(万元),225657,870951,643685,378678,193515,759353,568145,335662,175928,658134,485835,295600,152121,574468,420987,251106,137135,459576,321810,189049,112307,364312,262614,162620,105089,304748,210192,131682,74373,276038,196448,115442,69632,254468,183411,104636,241362,218488,209917,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),204380,812775,586138,342538,172507,701847,508101,298165,152425,601903,434929,263844,131116,518414,375335,222701,117276,409300,280084,163309,95021,319355,223186,138829,89040,264130,180818,114653,62835,241528,172772,101909,58764,225107,162833,93390,216087,199709,194117,
营业成本(万元),180182,711379,515021,300261,146536,607544,448060,261433,130515,514806,375994,228638,112549,438813,323039,191576,99250,335437,231639,131022,77404,247323,175132,106745,71195,202546,138109,86810,48826,184239,132314,76589,46473,170590,122585,69748,163695,148584,143362,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),722,3096,1968,1161,551,2753,1132,735,402,2266,1185,797,373,1231,929,597,303,2164,1483,952,449,2143,1689,995,614,2182,1630,1106,611,1438,1002,703,410,1384,998,597,1269,872,1268,
销售费用(万元),11250,63222,35674,23328,12266,58598,32347,21526,10495,55785,30733,20143,8463,51082,27792,18412,8732,44653,25123,16202,7077,44816,25722,18433,7447,38289,22290,16009,5145,33939,21587,14418,4868,30859,20946,12479,29804,27604,26616,
管理费用(万元),10310,44839,32032,20278,9967,39814,27076,17305,8798,34907,22999,14781,7326,32731,21665,14152,7194,30192,20289,12931,6657,28244,19079,12128,6081,26354,18142,11609,5398,22772,14672,10622,4723,21509,15221,9705,21344,23490,21712,
财务费用(万元),-3180,-14707,-8196,-5545,-1795,-8348,-6680,-3947,-2041,-6956,-2744,-2418,-1994,-6484,-3642,-3049,-1410,-4303,-3735,-2875,-371,-3931,-3572,-2953,-521,-5288,-3228,-2717,-582,-2585,-1911,-1097,-503,-1335,-986,-697,-1185,-1704,-1066,
资产减值损失(万元),5096,4946,9639,3055,4982,1485,6165,1113,4255,1096,6763,1903,4399,1042,5552,1014,3207,1156,5285,5076,3807,760,5135,3481,4224,47,3875,1836,3438,1726,5109,674,2792,2100,4069,1558,1161,863,2226,
公允价值变动收益(万元),-5,2,-0,2,2,-11,-12,-11,-1,-3,-7,-2,-2,27,657,261,36,3,69,7,48,107,59,83,25,-200,-218,-76,-35,-92,-58,-183,-53,-502,-547,71,-131,405,147,
投资收益(万元),1298,13020,6668,5933,824,11302,10629,9389,1976,21543,17998,14994,515,13215,10295,2712,333,10165,6268,2620,1605,7673,2016,1432,903,1381,18,6,1,233,217,196,32,1035,850,118,1024,3913,147,
对联营企业和合营企业的投资收益(万元),-94,195,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
