报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),37946,24815,8760,43142,26900,18270,7241,41353,26994,18943,38444,42027,37706,33571,
营业收入(万元),37946,24815,8760,43142,26900,18270,7241,41353,26994,18943,38444,42027,37706,33571,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),36749,23930,9032,39612,25778,17462,7364,37960,26219,18282,34968,37044,32877,29379,
营业成本(万元),29415,18763,6507,31243,20447,13629,5561,30755,21113,14788,28577,31594,28048,26204,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),288,249,89,177,103,79,32,177,69,52,161,129,265,251,
销售费用(万元),1761,1214,572,2154,1460,987,541,2212,1573,1037,2033,1738,1772,1537,
管理费用(万元),4965,3448,1898,4443,3086,2030,988,3839,2736,1963,3566,3334,2495,2105,
财务费用(万元),-72,-58,-23,154,112,66,24,163,113,52,86,-68,-190,-73,
资产减值损失(万元),391,314,-12,1440,569,671,217,814,615,391,544,316,486,-646,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,81,222,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1260,935,-272,3531,1122,808,-123,3393,776,661,3557,5206,4829,4192,
营业外收入(万元),0,0,8,198,140,83,36,497,259,178,340,432,250,338,
营业外支出(万元),3,3,--,1,1,0,--,15,14,13,4,1,2,28,
非流动资产处置损失(万元),3,3,--,0,0,0,--,4,--,4,4,1,--,20,
利润总额(万元),1258,932,-264,3728,1262,891,-87,3875,1020,827,3893,5637,5077,4502,
所得税费用(万元),204,175,30,289,294,210,18,359,294,219,379,669,574,533,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1054,756,-294,3439,968,681,-105,3516,727,608,3513,4969,4503,3969,
归属于母公司所有者的净利润(万元),1054,757,-294,3440,968,681,-104,3516,727,608,3515,4971,4525,3983,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-0,-0,-0,-0,-0,-0,-0,-0,-1,-0,-1,-2,-22,-14,
基本每股收益,0.12,0.08,-0.03,0.47,0.14,0.1,-0.02,0.52,0.11,0.09,0.52,0.74,0.67,0.69,
稀释每股收益,0.12,0.08,-0.03,0.47,0.14,0.1,-0.02,0.52,0.11,0.09,0.52,0.74,0.67,0.69,
