报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),277980,170744,99455,37368,231581,135339,79378,27456,215781,126367,72914,28595,213801,127654,77980,30763,182873,104873,65288,24580,215619,120620,68772,27115,182657,108023,72570,30477,265685,183646,118883,49426,222754,144208,95287,40202,181170,104583,61982,28364,191779,125474,73870,30971,166572,101886,61893,27336,144409,83479,59108,25834,
营业收入(万元),277980,170744,99455,37368,231581,135339,79378,27456,215781,126367,72914,28595,213801,127654,77980,30763,182873,104873,65288,24580,215619,120620,68772,27115,182657,108023,72570,30477,265685,183646,118883,49426,222754,144208,95287,40202,181170,104583,61982,28364,191779,125474,73870,30971,166572,101886,61893,27336,144409,83479,59108,25834,
利息收入(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
营业总成本(万元),274812,177509,105822,43963,230931,141964,85703,32209,214134,130281,77347,33370,214503,131926,82626,36861,186989,110282,70829,30618,218791,128372,75608,33552,186514,111349,74437,33371,263436,184141,119018,51129,217428,142068,94593,41416,176627,103356,62333,28538,186645,124211,73066,30853,163728,101151,61333,28401,142537,83258,58561,26322,
营业成本(万元),213247,137063,78893,30376,175536,104770,60843,19943,163329,96765,55205,22503,161726,100641,61107,26434,140427,80897,50896,20768,173371,96978,54594,23213,141652,81216,55125,24298,218320,153333,98848,41280,176082,115493,77099,31889,143051,83074,49490,21985,156214,103922,59802,24391,137860,85185,51009,23171,122596,70378,49901,21773,
利息支出(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
研发费用(万元),26666,17474,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
退保金(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,
营业税金及附加(万元),1663,841,495,170,1546,817,533,116,1402,370,249,102,920,381,232,123,905,344,218,85,1152,665,497,114,1509,1060,684,241,2483,1335,874,342,1772,980,506,274,1479,815,532,260,1318,745,505,227,1178,523,321,146,802,391,295,114,
销售费用(万元),18511,12092,8417,4676,16702,11534,7574,4102,15462,9951,6639,3730,14811,9048,6341,3585,13071,8177,5601,3222,13569,9331,6382,3611,12021,9181,5659,2946,13746,10053,6702,3807,14029,9372,6386,4330,11831,7686,5279,2834,10725,7714,5056,2699,9540,6212,4055,2311,8155,5183,3559,1977,
