报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
营业总收入(万元),73771,329527,211444,129471,61485,275112,189104,123431,52683,174854,130833,93122,41671,154201,111239,72355,27512,106145,68581,43016,17817,76962,55065,37337,16295,83887,57680,38813,17607,72576,53897,31277,15103,51103,38614,25067,11494,49281,35443,22245,39307,31497,28854,26068,
营业收入(万元),73771,329527,211444,129471,61485,275112,189104,123431,52683,174854,130833,93122,41671,154201,111239,72355,27512,106145,68581,43016,17817,76962,55065,37337,16295,83887,57680,38813,17607,72576,53897,31277,15103,51103,38614,25067,11494,49281,35443,22245,39307,31497,28854,26068,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),66598,314262,196168,121538,56276,274828,178131,113383,47922,171079,119842,82461,38237,138969,97565,61471,23663,99746,65359,40993,17052,77705,53895,35990,15496,78805,53149,35623,15837,67066,48490,27529,12962,44523,33434,21432,10031,42548,30912,19567,34664,27267,23078,20114,
营业成本(万元),53100,241438,153143,94160,42960,205724,139212,89840,37875,137911,98641,68975,32178,117449,83457,51820,20126,79679,51976,32146,13082,58906,41822,28121,12021,64874,43525,29529,13281,55573,41008,22827,10839,36399,28078,17727,8261,35694,26180,16487,28899,23058,20033,17366,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),1818,9556,5081,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),660,2799,1951,1258,342,2536,2003,972,405,1564,492,348,172,695,521,412,266,536,333,197,139,352,240,159,103,185,108,23,1,197,159,139,60,192,157,107,44,260,193,132,198,154,201,129,
销售费用(万元),2225,15507,8340,4532,1602,10453,6150,3772,1293,4366,2900,1786,838,2231,1289,797,240,1531,827,586,156,2002,957,690,266,1292,770,555,213,1401,911,669,257,1351,952,671,315,1037,692,451,618,470,435,674,
管理费用(万元),8423,31845,22868,16572,7136,33538,22536,13405,6300,22175,14804,9410,4259,16698,11643,7563,3454,13449,9447,6165,2991,12104,8152,5200,2159,9438,6992,4143,1726,7441,4769,3068,1544,6103,3765,2459,1259,4403,2866,1783,3515,2531,1851,1240,
财务费用(万元),2531,10932,5294,5144,4765,11323,8086,4739,1789,3947,2796,1640,1201,655,423,526,-75,3726,2716,1981,1114,4042,2864,1970,946,2567,1834,1270,617,2028,1339,718,263,215,370,355,151,938,734,511,1452,1119,789,366,
资产减值损失(万元),-2158,2185,-509,-128,-528,11255,144,655,260,1117,207,302,-410,1241,233,354,-349,825,59,-83,-430,299,-139,-150,--,448,-79,59,--,425,305,108,--,263,113,113,--,215,247,203,-19,-65,-230,339,
公允价值变动收益(万元),6286,1231,-2198,1971,--,--,--,--,--,480,434,163,133,-784,-413,615,-46,-397,-483,-637,-507,773,552,223,39,-131,--,125,-24,-2,126,80,--,61,--,--,--,--,0,0,0,0,0,0,
