报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),104121,556818,376178,250049,117979,474499,335174,214818,76142,413814,289149,182838,74144,417110,304533,207455,97404,463761,352759,206098,96273,480744,337181,212095,86257,367463,238924,151817,61477,376408,260980,166881,63896,309825,216263,143376,284103,212840,314976,258040,
营业收入(万元),104121,556818,376178,250049,117979,474499,335174,214818,76142,413814,289149,182838,74144,417110,304533,207455,97404,463761,352759,206098,96273,480744,337181,212095,86257,367463,238924,151817,61477,376408,260980,166881,63896,309825,216263,143376,284103,212840,314976,258040,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
营业总成本(万元),101178,523989,354833,237724,114186,463464,322995,204005,73719,389275,262834,168839,73596,380769,279085,190561,93922,432478,327998,192739,88952,448718,314779,198890,80069,341532,221780,141786,57555,340756,228280,150626,50430,269860,182782,121766,247618,182615,277672,242172,
营业成本(万元),85946,454686,307035,205219,99064,400524,282967,181461,66208,339940,234313,147161,65735,335979,249465,171354,84804,385965,297813,175729,80425,404992,287296,180305,70430,312400,200501,128391,52952,313692,208918,139208,45815,243476,165435,111199,222499,162123,249976,220749,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
研发费用(万元),3870,22980,16073,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,
营业税金及附加(万元),691,3394,1947,1856,799,1741,1285,995,618,3450,2184,1453,600,2500,1765,1304,192,976,587,354,230,1705,447,314,114,1870,775,474,18,739,172,117,25,1161,430,399,1183,828,951,443,
销售费用(万元),5426,25001,18055,10588,5457,21634,15923,8578,3100,16606,11739,7211,2603,14952,10702,6919,3418,17895,14373,8196,3411,18803,14219,10089,5489,15860,11618,7807,4127,13336,11674,7137,2599,14092,9697,6004,14907,12112,15850,11694,
