报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),24931,74386,24599,13772,3241,41056,20011,15373,2847,30525,13445,10371,1516,26760,9892,7703,956,24209,23346,20746,
营业收入(万元),24931,74386,24599,13772,3241,41056,20011,15373,2847,30525,13445,10371,1516,26760,9892,7703,956,24209,23346,20746,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),17269,60154,22102,11897,3792,32136,18539,13986,3430,23835,12967,9683,2049,20571,9382,6986,1740,18383,18011,15618,
营业成本(万元),11787,42265,13432,6932,1853,19553,10679,8635,1567,15220,8393,6650,890,13325,5419,4511,556,11613,11378,9113,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),124,735,196,109,9,526,180,156,14,243,81,78,1,297,50,44,1,259,347,315,
销售费用(万元),2146,6718,4174,2360,1163,5478,3947,2494,1003,4079,2528,1498,721,3288,1963,1224,724,3277,3389,3124,
管理费用(万元),2572,9906,5077,2982,1291,6112,3820,2546,1199,3910,2082,1407,763,3194,2057,1328,712,2787,2685,2477,
财务费用(万元),477,-95,-304,-189,-81,-108,-93,-7,-23,-63,-26,-29,-18,33,22,1,10,69,118,107,
资产减值损失(万元),162,626,-473,-298,-443,575,7,161,-330,446,-92,80,-307,434,-129,-123,-263,377,94,482,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,70,70,41,29,475,328,113,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),8358,15753,3011,2129,-552,8990,1542,1429,-554,7165,806,801,-534,6188,510,717,-784,5827,5335,5128,
营业外收入(万元),3,21,180,41,223,1097,693,623,167,1648,696,517,5,421,321,115,59,502,922,432,
营业外支出(万元),2,69,2,1,0,9,4,4,0,20,12,12,--,5,5,4,0,3,18,3,
非流动资产处置损失(万元),--,--,1,--,--,2,0,0,--,19,--,12,--,4,--,--,--,--,0,--,
利润总额(万元),8359,15705,3190,2170,-329,10079,2232,2049,-386,8792,1490,1305,-529,6605,827,828,-726,6326,6239,5558,
所得税费用(万元),1321,1924,424,376,103,1607,477,392,103,1238,296,217,58,975,170,138,76,1019,1119,855,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),7039,13781,2766,1794,-433,8472,1755,1657,-489,7554,1195,1088,-587,5631,657,690,-802,5307,5120,4703,
归属于母公司所有者的净利润(万元),5939,11795,2482,1433,-531,7382,1427,1290,-576,7094,1195,1088,-587,5631,657,690,-802,5307,5120,4703,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),1100,1986,285,362,98,1090,328,367,87,461,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.17,0.38,0.09,0.05,-0.02,0.26,0.05,0.05,-0.06,0.83,0.14,0.13,-0.08,0.85,0.1,0.1,-0.12,0.8,0.77,0.71,
稀释每股收益,0.17,0.38,0.09,0.05,-0.02,0.26,0.05,0.05,-0.06,0.83,0.14,0.13,-0.08,0.85,0.1,0.1,-0.12,0.8,0.77,0.71,
