报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),33022,21101,9247,36909,24865,16883,7343,27642,5640,21029,15420,7364,
营业收入(万元),33022,21101,9247,36909,24865,16883,7343,27642,5640,21029,15420,7364,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),18150,11468,4852,22002,14642,9852,1579,16739,3180,12936,8568,5195,
营业成本(万元),5287,3474,1656,6935,4894,3360,1579,4751,839,3401,2559,1029,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),538,358,153,713,376,267,--,440,106,314,246,112,
销售费用(万元),6343,4049,1442,7478,4897,3302,--,5169,1012,3500,2894,2462,
管理费用(万元),5882,3540,1595,6858,4523,2956,--,6273,1206,5779,2786,1552,
财务费用(万元),-63,10,-2,-36,-13,-9,--,0,1,-4,-8,-3,
资产减值损失(万元),164,37,8,54,-35,-24,--,106,17,-55,91,43,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),349,230,106,355,219,159,--,278,-2,-4,90,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),15226,9869,4502,15262,10442,7191,3228,11181,2459,8090,6941,2169,
营业外收入(万元),697,492,170,966,897,233,--,1154,54,814,633,346,
营业外支出(万元),3,1,--,61,59,55,--,41,9,7,6,4,
非流动资产处置损失(万元),2,0,--,7,--,3,--,0,0,3,2,--,
利润总额(万元),15921,10360,4671,16167,11280,7369,3376,12294,2504,8897,7568,2510,
所得税费用(万元),2139,1404,587,2335,1700,1084,--,1815,385,1441,1005,315,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),13782,8956,4084,13832,9581,6285,2846,10479,2119,7456,6563,2196,
归属于母公司所有者的净利润(万元),13798,8960,4090,13836,9602,6288,2846,10507,2150,7514,6563,2196,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-17,-3,-5,-4,-22,-2,--,-28,-31,-57,--,-0,
基本每股收益,1.3,0.91,0.41,1.4,0.97,0.64,--,1.06,0.22,0.76,--,--,
稀释每股收益,1.3,0.91,0.41,1.4,0.97,0.64,--,1.06,0.22,0.76,--,--,
