报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),27086,165208,129202,81246,32734,129296,90226,56912,24959,92219,57534,32544,9844,62822,48486,32653,15054,60676,39861,26863,11546,55003,37346,24044,10438,55457,28952,48715,28454,22981,
营业收入(万元),27086,165208,129202,81246,32734,129296,90226,56912,24959,92219,57534,32544,9844,62822,48486,32653,15054,60676,39861,26863,11546,55003,37346,24044,10438,55457,28952,48715,28454,22981,
利息收入(万元),0,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--,
已赚保费(万元),0,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--,
手续费及佣金收入(万元),0,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),28427,165561,127098,80563,32965,129026,87618,55941,25391,93081,59354,35894,12490,70562,50841,32938,15215,59871,37548,24830,10753,50221,33323,20908,9510,49292,25714,43388,25512,20996,
营业成本(万元),22482,132762,103050,64873,26594,100588,70965,45630,20517,72636,46885,27110,8900,53585,39760,26570,12392,47780,30717,20609,8951,42864,28459,17892,7859,40248,21410,36013,22106,18779,
利息支出(万元),0,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--,
手续费及佣金支出(万元),0,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),0,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--,
赔付支出净额(万元),0,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--,
提取保险合同准备金净额(万元),0,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--,
保单红利支出(万元),0,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--,
分保费用(万元),0,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),106,1173,868,511,249,786,393,205,116,471,344,288,103,386,216,148,27,386,380,276,123,418,210,163,54,245,170,106,27,16,
销售费用(万元),1320,8738,5983,3541,1568,7048,4772,2784,1037,4587,3288,2100,952,5421,3600,2312,1026,3854,2452,1550,742,2609,1778,1079,503,3008,1569,2148,1122,446,
管理费用(万元),2785,15093,11711,8034,3314,12607,9124,5999,2961,12087,8038,5508,2529,9292,6303,3912,1933,6785,3991,2451,1087,4691,3395,1973,1089,5096,2186,4812,2565,1498,
财务费用(万元),1481,3305,2775,1914,583,653,727,364,407,-7,-126,214,-86,138,-413,-268,-182,36,-124,-109,-150,-846,-650,-326,5,639,334,298,51,199,
资产减值损失(万元),255,4490,2711,1690,656,7343,1637,960,353,3307,926,674,93,1740,1376,263,20,1030,130,53,0,484,132,126,--,56,44,11,92,58,
公允价值变动收益(万元),0,0,--,--,--,169,-49,-89,50,-534,-384,-304,--,217,-148,-148,-176,148,52,0,0,-9,-18,-37,6,9,--,--,--,--,
投资收益(万元),188,1607,1038,-96,-7,-425,-35,-76,-11,255,-50,-19,-51,1213,268,218,155,634,284,122,0,-9,0,0,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),188,307,-291,-142,-11,-26,-112,-86,-19,-1,-95,-46,-51,-23,-62,0,0,55,-27,0,0,0,0,0,--,--,--,--,--,--,
汇兑收益(万元),0,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,0,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-569,2230,4031,1188,-238,14,2524,807,-394,-1142,-2254,-3672,-2697,-6310,-2236,-214,-183,1587,2650,2155,794,4764,4005,3099,934,6174,3238,5327,2491,1985,
营业外收入(万元),13,703,140,128,410,3131,863,697,315,4379,4019,419,324,459,346,277,120,1097,949,642,221,724,523,442,55,292,73,58,189,82,
营业外支出(万元),10,193,52,21,2,372,177,18,2,72,24,6,1,17,23,23,4,60,115,79,20,68,74,19,1,5,3,81,10,46,
非流动资产处置损失(万元),--,--,16,13,--,10,9,9,--,54,20,2,--,14,4,4,4,3,1,1,0,6,4,0,--,0,0,2,4,10,
利润总额(万元),-566,2741,4119,1294,170,2773,3209,1486,-81,3165,1740,-3258,-2374,-5868,-1913,40,-68,2624,3483,2718,994,5420,4454,3523,989,6462,3308,5303,2670,2020,
所得税费用(万元),-115,243,914,125,18,1390,741,391,35,88,985,-496,-409,-917,-442,-49,-67,264,500,405,150,698,692,592,221,1083,548,558,284,184,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-451,2497,3204,1169,152,1383,2468,1095,-117,3077,755,-2762,-1965,-4951,-1470,88,-1,2360,2984,2313,845,4722,3762,2931,768,5379,2760,4745,2387,1837,
归属于母公司所有者的净利润(万元),-461,1307,1845,520,-97,-179,1329,736,-172,1605,410,-2803,-1836,-4786,-1385,137,76,2492,3069,2348,868,4752,3782,2961,812,5373,2764,4710,2389,1837,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,
少数股东损益(万元),10,1191,1359,648,249,1562,1139,358,56,1472,345,41,-129,-165,-86,-49,-78,-133,-85,-35,-23,-30,-20,-30,-44,6,-4,35,-2,--,
基本每股收益,-0.02,0.05,0.07,0.02,-0,-0.01,0.05,0.03,-0.01,0.06,0.02,-0.11,-0.07,-0.19,-0.05,0.01,0,0.13,0.16,0.12,0.09,0.52,0.43,0.35,0.11,0.74,0.38,0.65,0.35,0.29,
稀释每股收益,-0.02,0.05,0.07,0.02,-0,-0.01,0.05,0.03,-0.01,0.06,0.02,-0.11,-0.07,-0.19,-0.05,0.01,0,0.13,0.16,0.12,0.09,0.52,0.43,0.35,0.11,0.74,0.38,0.65,0.35,0.29,
