报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),81958,47023,33162,11473,98519,69601,40224,18142,81281,48195,27994,12471,55074,36751,24126,9138,58623,41924,28273,9636,49994,31543,21181,6920,42440,24787,18326,7341,42523,32322,20210,6778,38247,23215,16437,31397,19131,30744,32472,
营业收入(万元),81958,47023,33162,11473,98519,69601,40224,18142,81281,48195,27994,12471,55074,36751,24126,9138,58623,41924,28273,9636,49994,31543,21181,6920,42440,24787,18326,7341,42523,32322,20210,6778,38247,23215,16437,31397,19131,30744,32472,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),102240,64752,45556,15747,105303,74268,43766,21019,85935,54968,33884,15713,67103,46846,30517,12736,64345,46018,30550,11640,54720,34743,23255,8561,46986,27890,19385,7299,40739,30701,19077,6567,34419,21059,14727,27668,17283,27430,29105,
营业成本(万元),53920,31672,22364,7811,66036,47270,26695,12133,54366,33443,19476,8676,37677,24679,16501,6641,42159,30330,20477,7429,37366,22624,15471,4853,32201,18792,13727,5274,32173,24372,14914,4944,27139,16484,11707,22305,13260,21920,23510,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),18542,13105,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),641,272,209,73,752,488,316,181,672,186,88,21,157,83,73,43,338,209,168,99,272,106,80,39,309,181,157,75,97,75,54,14,235,138,126,235,155,302,250,
销售费用(万元),11915,7487,5146,2366,9580,6225,4011,2131,6818,4772,3256,1771,6246,4377,3100,1457,5719,4397,3019,1078,5053,3405,2074,723,4537,3017,1800,779,3999,2819,1645,656,2437,1757,1197,2009,1533,2143,2281,
管理费用(万元),10407,7596,13844,6102,24336,17554,11544,6044,20626,14271,9761,4879,20673,16756,9897,4268,15141,10410,6383,3047,10749,7766,4939,2860,9443,5954,3713,1437,5168,3433,2213,927,3824,2082,1259,2723,1882,2644,2812,
财务费用(万元),1879,1589,1142,484,1682,1089,597,243,841,620,364,154,353,220,86,122,-108,15,-64,6,-254,207,198,42,-612,-559,-390,-266,-1082,-479,27,27,440,301,218,183,91,229,223,
资产减值损失(万元),4936,3030,2851,-1090,2918,1643,603,288,2611,1676,940,212,1997,731,859,206,1095,657,566,-19,1535,635,492,43,1107,505,378,--,385,481,223,--,342,297,220,214,363,192,29,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资收益(万元),198,134,134,--,-321,-207,-207,--,-196,--,-29,--,-333,-51,-78,-51,-61,-46,-17,-32,-12,10,10,-19,-115,-52,-44,-17,246,233,129,14,184,125,102,5,-23,-173,-65,
对联营企业和合营企业的投资收益(万元),198,--,134,--,-321,-207,-207,--,-196,--,-29,--,-333,-51,-78,-51,-61,-46,-17,-32,-12,--,10,-19,-130,-57,--,--,--,201,98,20,78,0,6,99,0,-53,-118,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业利润(万元),618,-8200,-6114,-2905,4286,-4874,-3748,-2878,-4849,-6772,-5919,-3242,-12362,-10146,-6468,-3649,-5782,-4140,-2294,-2035,-4738,-3190,-2063,-1660,-4662,-3155,-1103,25,2029,1853,1262,224,4012,2281,1812,3735,1824,3141,3302,
营业外收入(万元),370,348,88,30,403,6235,4535,2007,6155,2575,1641,805,7885,5103,3711,1901,8049,5310,3403,1888,6772,3954,2667,1381,6496,4764,2464,389,1397,745,742,177,2281,1531,1476,1387,1048,1475,858,
营业外支出(万元),208,184,20,18,158,82,31,17,41,17,8,3,129,50,47,12,148,55,37,8,57,32,47,2,100,75,59,6,50,26,4,4,14,14,5,88,81,66,69,
非流动资产处置损失(万元),--,--,--,--,--,1,1,--,11,0,2,--,65,37,--,--,72,--,--,--,14,--,1,--,13,10,10,--,--,--,--,--,--,0,0,0,2,2,17,
利润总额(万元),781,-8036,-6046,-2893,4531,1278,756,-888,1265,-4215,-4286,-2440,-4606,-5093,-2804,-1761,2119,1115,1072,-155,1976,732,557,-282,1735,1534,1302,407,3377,2573,2000,397,6279,3798,3282,5034,2791,4550,4091,
所得税费用(万元),-285,287,101,-194,924,664,412,277,783,417,217,45,-78,136,139,86,518,382,269,119,393,228,94,26,263,257,202,65,508,429,310,78,914,570,497,718,360,683,597,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
净利润(万元),1066,-8323,-6147,-2700,3608,615,343,-1165,482,-4632,-4502,-2485,-4528,-5229,-2943,-1846,1601,733,803,-274,1584,503,463,-308,1472,1277,1100,342,2869,2144,1689,319,5365,3229,2785,4316,2431,3867,3494,
归属于母公司所有者的净利润(万元),1668,-5914,-4897,-1576,3287,601,308,-871,1332,-3524,-3601,-2137,-4136,-5223,-2848,-1802,1071,129,525,-274,1006,167,321,-259,945,1269,1093,339,2834,2116,1672,314,5337,3212,2773,4296,2386,3724,3305,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,915,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
少数股东损益(万元),-602,-2409,-1250,-1123,321,13,36,-294,-850,-1109,-902,-348,-392,-6,-95,-44,529,604,279,1,578,337,141,-49,527,8,6,3,35,28,17,5,28,17,12,20,46,143,188,
基本每股收益,0.1,-0.34,-0.28,-0.09,0.19,0.03,0.02,-0.05,0.08,-0.22,-0.22,-0.13,-0.26,-0.32,-0.18,-0.11,0.07,0.01,0.03,-0.03,0.09,0.02,0.03,-0.02,0.09,0.12,0.1,0.03,0.27,0.2,0.16,0.03,0.66,0.4,0.34,0.53,0.3,0.52,0.5,
稀释每股收益,0.1,-0.34,-0.28,-0.09,0.19,0.03,0.02,-0.05,0.08,-0.22,-0.22,-0.13,-0.26,-0.32,-0.18,-0.11,0.07,0.01,0.03,-0.03,0.09,0.02,0.03,-0.02,0.09,0.12,0.1,0.03,0.27,0.2,0.16,0.03,0.66,0.4,0.34,0.53,0.3,0.52,0.5,
