报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),10425,36758,27692,18124,9495,30696,20016,12580,4926,41716,31583,23434,12583,52220,38939,26741,57668,65926,66663,
营业收入(万元),10425,36758,27692,18124,9495,30696,20016,12580,4926,41716,31583,23434,12583,52220,38939,26741,57668,65926,66663,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),11130,42039,30564,20024,10403,33588,21554,13549,5348,39993,30381,21799,11557,48336,36275,24674,54350,62210,62399,
营业成本(万元),8693,31210,23491,15568,8192,24731,15967,9976,3863,31217,23781,17535,9434,38444,28755,19647,43252,49965,52161,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),177,623,466,284,121,531,133,85,23,294,225,168,94,397,290,202,571,738,668,
销售费用(万元),891,4668,3515,2270,1009,3353,2360,1491,591,3477,2630,1807,735,4594,3494,2322,4794,4899,4399,
管理费用(万元),1233,4620,2765,1695,768,3687,2546,1634,731,3962,3062,1860,1055,3731,2758,1838,4130,4707,4291,
财务费用(万元),79,336,260,180,89,471,390,279,128,610,460,293,141,900,729,526,1334,1365,896,
资产减值损失(万元),57,582,68,28,224,815,158,84,11,432,222,135,98,270,250,140,269,536,-16,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),122,-699,220,129,92,297,303,283,128,204,117,106,90,-229,-66,95,36,-156,-99,
对联营企业和合营企业的投资收益(万元),--,-892,1,13,--,-30,30,115,77,141,117,106,90,-229,-66,95,49,-156,-99,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-124,-4136,-1265,-837,-816,-2595,-1235,-685,-295,1927,1319,1741,1116,3656,2598,2162,3354,3561,4165,
营业外收入(万元),273,201,7,7,460,3797,2613,1978,1386,1326,1018,494,67,686,490,322,1398,1395,1306,
营业外支出(万元),0,113,1,1,--,1,1,1,--,5,5,1,--,5,1,1,35,119,7,
非流动资产处置损失(万元),--,--,--,--,--,0,0,0,--,4,4,--,--,3,--,--,--,114,--,
利润总额(万元),149,-4047,-1260,-831,-356,1201,1377,1292,1091,3248,2332,2234,1184,4337,3088,2483,4717,4837,5465,
所得税费用(万元),1,4462,197,137,35,178,261,192,155,357,354,339,168,621,502,372,760,1004,893,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),148,-8510,-1456,-968,-391,1023,1116,1100,936,2891,1977,1895,1016,3716,2586,2111,3957,3832,4572,
归属于母公司所有者的净利润(万元),148,-8510,-1456,-968,-391,1023,1116,1100,936,2891,1977,1895,1016,3716,2586,2111,4271,4508,4663,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-314,-676,-91,
基本每股收益,0.02,-0.97,-0.17,-0.11,-0.04,0.12,0.13,0.12,0.11,0.38,0.27,0.29,0.15,0.56,0.39,0.32,0.65,0.68,0.73,
稀释每股收益,0.02,-0.97,-0.17,-0.11,-0.04,0.12,0.13,0.12,0.11,0.38,0.27,0.29,0.15,0.56,0.39,0.32,0.65,0.68,0.73,
