报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),180156,119200,53237,269818,181411,120896,55385,266483,184118,122073,59401,256807,168080,113000,53387,246600,168163,113219,52330,224961,157076,102668,47088,220209,147774,96091,43919,189784,123190,79913,35617,189435,134615,97451,33254,151600,104381,67869,27657,135976,94133,63178,25062,118492,78055,49513,21699,104585,71073,45463,18809,
营业收入(万元),180156,119200,53237,269818,181411,120896,55385,266483,184118,122073,59401,256807,168080,113000,53387,246600,168163,113219,52330,224961,157076,102668,47088,220209,147774,96091,43919,189784,123190,79913,35617,189435,134615,97451,33254,151600,104381,67869,27657,135976,94133,63178,25062,118492,78055,49513,21699,104585,71073,45463,18809,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,0,0,--,
营业总成本(万元),135643,91564,43163,219100,136647,90002,40931,220626,145043,95884,47749,229636,156263,105220,53194,236378,164347,110085,54637,232031,161327,107879,53074,231520,155623,104278,50557,198047,127268,83009,37905,178596,122384,87219,29285,123272,79148,50865,23102,109309,69877,46023,19955,83241,52367,33392,15786,69823,45053,30012,13282,
营业成本(万元),126924,85413,39759,195610,125105,81946,37836,195707,130889,87718,42570,205464,139263,93913,46074,209217,144755,97095,47415,203801,141898,95076,46359,205893,139754,94031,45279,176149,113985,74828,33659,159970,110762,79469,26149,108122,70388,45012,20421,93347,62106,40514,17614,70843,46131,29356,13868,57014,39055,26069,11201,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,0,0,--,
研发费用(万元),3267,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,0,0,--,--,0,0,--,
营业税金及附加(万元),1087,936,220,1915,1100,894,162,3014,1825,1617,1271,2212,1433,997,384,4246,3133,2563,1054,6621,4941,3530,1590,7798,5305,3448,1535,5413,3252,1793,752,4515,3203,2390,675,3308,2169,1412,554,3608,3048,2080,809,4093,2728,1770,735,3443,2351,1489,658,
销售费用(万元),8245,5166,2810,13825,8540,5539,2882,13077,7810,4967,2289,12263,7321,4655,2294,10811,6647,4382,2014,10004,6512,4507,2277,9960,6412,4377,2015,10056,6253,4047,1898,7836,4853,3179,1503,6463,4090,2681,1221,6050,3835,2570,1128,5132,3343,2339,1006,4290,2888,2055,892,
管理费用(万元),6521,6172,2995,14498,8833,5782,2800,14410,9427,6243,2906,14846,9333,6272,2812,12216,7396,4843,2685,13462,7461,4902,2402,9832,5394,3683,1742,9734,5442,3664,1670,8969,4901,3141,1225,7743,4167,2853,1265,6172,3628,2262,997,6522,2649,1545,837,5640,2862,1919,1022,
