报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),17871,11907,5437,24348,16118,10818,4919,24495,17177,22883,22416,19267,
营业收入(万元),17871,11907,5437,24348,16118,10818,4919,24495,17177,22883,22416,19267,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),15544,10260,4810,20533,13939,9374,4428,20817,14732,18939,18551,15911,
营业成本(万元),11110,7322,3383,15093,10025,6697,3048,14901,10332,13990,13809,11884,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),176,116,66,306,186,111,53,279,191,238,162,222,
销售费用(万元),1379,953,497,1596,1122,793,436,1548,1076,1299,1196,1115,
管理费用(万元),2982,1879,870,3610,2626,1766,872,3876,2911,3381,3140,2553,
财务费用(万元),-97,-40,-18,-84,-26,-34,-4,-39,-32,21,64,136,
资产减值损失(万元),-5,29,12,12,5,42,23,252,254,10,180,-0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2327,1647,627,3815,2179,1444,491,3679,2445,3944,3865,3357,
营业外收入(万元),298,244,137,545,338,190,30,211,108,164,97,25,
营业外支出(万元),9,7,6,5,7,3,1,37,35,18,6,49,
非流动资产处置损失(万元),2,1,--,1,4,1,0,26,26,4,2,30,
利润总额(万元),2617,1884,757,4355,2510,1631,520,3852,2518,4090,3957,3333,
所得税费用(万元),405,302,130,651,447,307,146,512,390,681,796,682,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2212,1582,627,3704,2063,1325,374,3341,2128,3409,3160,2650,
归属于母公司所有者的净利润(万元),2212,1582,627,3704,2063,1325,374,3341,2128,3409,3160,2650,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.33,0.25,0.1,0.59,0.33,0.21,0.06,0.54,0.34,0.56,0.53,--,
稀释每股收益,0.33,0.25,0.1,0.59,0.33,0.21,0.06,0.54,0.34,0.56,0.53,--,
