报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业税金及附加(万元),118400,92400,57000,30200,89600,62900,39400,18400,27100,21000,13900,5400,22400,18700,14800,8300,21300,11800,7500,2500,19400,16100,12200,10800,16700,11000,6700,3100,16900,10900,6800,1100,28500,20500,13200,7400,18300,13000,7200,3900,94800,80100,52500,24000,76400,58300,33100,19800,37000,31300,20600,8400,
销售费用(万元),306700,225300,141500,69900,233400,177400,118800,63200,192800,143100,96100,46100,231100,174900,119100,62200,221800,163400,103400,50600,174300,126000,79000,36600,135500,100000,65800,31400,154900,106100,75300,33600,162200,121100,76700,35700,108100,70900,43400,18200,168700,130700,84500,39300,159800,116500,74700,29500,94300,63100,40400,21800,
管理费用(万元),126600,87200,49000,28200,180700,95500,62800,33500,162600,116200,72900,38900,180800,135800,91100,45200,185000,131600,83100,38100,327000,259500,174400,91900,302300,230900,147300,75200,333900,235900,157300,78400,344100,247500,167700,75000,296200,223300,141800,61900,378800,259700,159600,70700,352000,216300,165600,67800,225400,133800,96200,28300,
财务费用(万元),147100,103600,67200,33700,117400,85800,55500,26600,128600,91200,61800,28900,134600,104900,61800,31200,127200,99300,67900,31800,121800,94200,70700,40300,184600,131200,85600,41300,147000,115400,81700,41300,124900,87100,56900,28800,90200,54900,32100,16500,69400,53100,33700,20100,75500,56400,36700,17700,68500,57400,40200,18300,
资产减值损失(万元),-7400,9500,2400,-2000,32800,12800,-1000,1800,142100,100400,70100,45600,186900,126200,86400,49300,211100,157000,103500,55100,186600,129800,84200,46200,170200,138400,101600,60100,133800,67700,58100,21400,129800,73200,38500,12400,68300,63500,61200,-157200,210600,94700,6800,0,14700,5900,5400,-300,16100,6600,-500,-900,
公允价值变动收益(万元),6000,-2000,-800,-1400,-600,--,500,--,--,--,-1400,-2600,400,-100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,--,--,0,0,--,0,0,0,0,0,0,--,
投资收益(万元),31500,21200,18200,8200,43200,28400,22900,8900,42700,28100,22400,9600,39100,29200,22700,11300,67300,55100,40500,15700,55500,40900,28400,15700,41200,30500,20100,8800,40200,32700,23100,12200,41100,31400,25400,11700,18600,12500,-1400,-1700,9600,12600,9100,4100,8100,500,500,0,5200,300,0,-100,
对联营企业和合营企业的投资收益(万元),28600,20500,15400,6800,35100,23500,20800,7200,33500,27400,21000,8800,34000,23700,17000,10700,58700,46500,32000,15700,53300,38600,26100,13500,40200,30500,20100,8800,39100,31500,22900,12200,39300,31200,25300,11600,17600,11900,-1400,-1700,8000,11000,9000,4100,7700,100,0,0,4900,0,0,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,0,0,--,0,0,0,0,0,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,0,0,--,0,0,--,0,0,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,0,0,--,0,0,--,0,0,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,0,0,--,0,0,--,0,0,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,0,0,--,0,0,--,0,0,0,--,
营业利润(万元),1008800,868000,469800,210600,552600,338300,188300,108800,159100,110600,27500,-79200,-387300,-99600,8500,1000,156500,142400,77400,32500,66400,63400,57800,51900,-556300,-452900,-281600,-257700,-344600,-2100,5000,3900,225300,322800,358200,146100,78900,9500,-181100,-2300,387800,1025800,754200,314900,1045000,926100,684800,347100,966000,750000,440500,157100,
营业外收入(万元),5600,2100,900,300,1700,1000,600,1300,6100,7300,5000,1800,18200,11800,9200,1900,16100,11000,8100,6000,15800,10700,7400,800,11600,7100,5000,1800,21700,12600,10600,1300,14200,4900,2700,4400,9300,7400,6900,4700,3300,2500,1400,600,4400,4400,2200,700,1100,900,600,100,
营业外支出(万元),13600,7200,4800,400,6300,4400,2000,100,3200,2000,1700,1600,7200,1200,1200,700,14700,12300,3700,900,9400,4000,2000,800,4900,3700,1300,600,5200,3700,2300,400,3700,2600,1800,100,3900,2000,1300,1000,6900,4300,3100,800,12100,9000,6000,0,29000,14000,6300,400,
非流动资产处置损失(万元),--,--,--,300,--,3700,1500,100,2300,1300,1300,1200,3200,800,600,300,13700,11700,3200,500,8900,3600,1900,800,4100,3600,1300,600,4900,3500,2200,400,3500,2500,1800,100,3900,1900,1300,1000,6300,2300,2500,200,11900,5300,4300,0,28900,13300,5800,--,
利润总额(万元),1000800,862900,465900,210500,548000,334900,186900,110000,162000,115900,30800,-79000,-376300,-89000,16500,2200,157900,141100,81800,37600,72800,70100,63200,51900,-549600,-449500,-277900,-256500,-328100,6800,13300,4800,235800,325100,359100,150400,84300,14900,-175500,1400,384200,1024000,752500,314700,1037300,921500,681000,347800,938100,736900,434800,156800,
所得税费用(万元),205600,177600,116600,51700,-13200,5200,3800,2300,500,19200,1100,-17500,83700,400,1400,400,65500,48900,24100,9000,-2700,-4900,-5600,-700,-111600,-116000,-69900,-62900,-94900,-5400,-1100,100,40800,72100,83200,35200,15700,-18100,-19200,600,85300,198700,154500,70400,284800,264800,200600,108400,237800,212200,123900,43700,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,0,0,--,0,0,--,0,0,0,--,
净利润(万元),795200,685300,349300,158800,561200,329700,183100,107700,161500,96700,29700,-61500,-460000,-89400,15100,1800,92400,92200,57700,28600,75500,75000,68800,52600,-438000,-333500,-208000,-193600,-233200,12200,14400,4700,195000,253000,275900,115200,68600,33000,-156300,800,298900,825300,598000,244300,752500,656700,480400,239400,700300,524700,310900,113100,
归属于母公司所有者的净利润(万元),795200,685500,349900,159000,560500,328500,182300,106900,161600,97700,30000,-61500,-459300,-88800,15500,1900,92800,92300,57700,28600,77000,76500,70200,54000,-415700,-317000,-197600,-188800,-214600,23900,22000,7100,203900,257200,275000,114800,72700,33000,-156300,800,298900,825300,598000,244300,752500,656700,480400,239400,700300,524700,310900,113100,
被合并方在合并前实现净利润(万元),126800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,0,0,--,0,0,--,0,0,0,--,
少数股东损益(万元),--,-200,-600,-200,700,1200,800,800,-100,-1000,-300,--,-700,-600,-400,-100,-400,-100,--,--,-1500,-1500,-1400,-1400,-22300,-16500,-10400,-4800,-18600,-11700,-7600,-2400,-8900,-4200,900,400,-4100,--,0,--,--,--,0,0,--,0,0,0,0,0,0,--,
基本每股收益,1.1,0.95,0.48,0.22,0.78,0.45,0.25,0.15,0.22,0.14,0.04,-0.09,-0.64,-0.12,0.02,0,0.13,0.13,0.08,0.04,0.11,0.11,0.1,0.08,-0.58,-0.44,-0.27,-0.26,-0.3,0.03,0.03,0.01,0.28,0.36,0.38,0.16,0.1,0.05,-0.22,0,0.41,1.14,0.83,0.34,1.12,1.11,0.81,0.4,1.11,0.94,0.57,0.23,
稀释每股收益,1.09,0.94,0.48,0.22,0.78,0.45,0.25,0.15,0.22,0.14,0.04,-0.09,-0.64,-0.12,0.02,0,0.13,0.13,0.08,0.04,0.11,0.11,0.1,0.08,-0.58,-0.44,-0.27,-0.26,-0.3,0.03,0.03,0.01,0.28,0.36,0.38,0.16,0.1,0.05,-0.22,0,0.41,1.14,0.83,0.34,1.12,1.11,0.81,0.4,1.11,0.94,0.57,0.23,
