报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),93720,59641,26756,113208,82025,50883,22991,106141,80287,51552,98279,93195,88293,77552,
营业收入(万元),93720,59641,26756,113208,82025,50883,22991,106141,80287,51552,98279,93195,88293,77552,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),81631,52352,23391,99534,71647,44524,20168,94171,71261,46129,91102,88191,81587,68904,
营业成本(万元),62628,39884,17779,75771,55043,34149,15401,73409,56540,36088,70692,67574,64242,55855,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1127,709,333,1370,564,345,162,692,485,299,510,446,466,309,
销售费用(万元),6775,4599,2107,8279,5886,3532,1542,6784,4717,3293,5531,5143,4352,2953,
管理费用(万元),10170,6598,2986,13204,9076,5897,2693,12370,8628,5582,12019,12475,10071,7764,
财务费用(万元),601,320,159,882,949,595,465,799,567,673,2161,2541,2330,1864,
资产减值损失(万元),330,241,27,27,129,5,-96,118,324,194,189,12,127,158,
公允价值变动收益(万元),--,--,--,-6,-6,-6,--,--,20,22,3,--,--,--,
投资收益(万元),16,16,12,11,11,11,7,37,37,39,517,14,14,6,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),12325,7481,3377,13680,10383,6364,2830,12008,9084,5484,7698,5018,6719,8654,
营业外收入(万元),646,391,95,885,701,467,179,1120,484,343,938,5865,659,541,
营业外支出(万元),37,13,5,86,32,21,14,114,89,83,132,2829,84,119,
非流动资产处置损失(万元),27,5,0,70,20,9,2,94,75,68,97,2160,60,92,
利润总额(万元),12934,7859,3467,14479,11052,6811,2995,13014,9479,5743,8503,8054,7294,9076,
所得税费用(万元),2027,1287,588,2342,1915,1161,507,1873,1388,818,1246,1279,1192,1224,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),10907,6572,2879,12136,9138,5650,2488,11141,8091,4926,7257,6775,6102,7853,
归属于母公司所有者的净利润(万元),9041,5394,2391,10071,7645,4592,2051,9455,6933,4177,6448,6331,5717,7528,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-62,
少数股东损益(万元),1866,1178,488,2065,1493,1058,437,1686,1158,749,809,445,386,325,
基本每股收益,0.29,0.17,0.11,0.62,0.48,0.29,0.13,0.6,0.44,0.26,0.41,0.4,0.36,0.48,
稀释每股收益,0.29,0.17,0.11,0.62,0.48,0.29,0.13,0.6,0.44,0.26,0.41,0.4,0.36,0.48,
