报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),16306,124595,77449,46151,16356,123889,75332,42339,17231,91675,47550,22388,9389,50200,34337,22085,9712,46062,39699,25876,11282,61348,41701,29948,11493,62436,41064,27279,8770,60583,40918,27377,56015,40690,55356,38723,
营业收入(万元),16306,124595,77449,46151,16356,123889,75332,42339,17231,91675,47550,22388,9389,50200,34337,22085,9712,46062,39699,25876,11282,61348,41701,29948,11493,62436,41064,27279,8770,60583,40918,27377,56015,40690,55356,38723,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),15484,112939,69589,42211,15410,113813,68815,39157,16740,83565,43701,21737,9369,50158,34685,22087,9714,43470,36871,23749,9894,56646,37914,26710,10383,54995,35316,22839,7344,52402,35596,23899,49820,35881,49632,34461,
营业成本(万元),11572,88767,53928,33623,12256,89215,52114,29570,12445,65813,33811,17449,7638,39261,27213,17493,7628,33507,29494,19264,8139,47409,31909,22737,8743,48054,30983,19880,6173,43772,29986,20023,41938,30773,42002,29100,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),247,1487,1061,489,223,1764,590,418,143,742,253,51,27,484,293,215,56,285,275,146,94,366,165,106,68,479,193,185,14,374,184,176,386,213,130,161,
销售费用(万元),1079,7246,5360,2830,1264,5331,3464,2821,1170,4119,2524,1152,497,2883,2142,1259,563,3167,2478,1666,701,3409,2281,1583,567,2690,1697,1204,493,3257,2463,1669,2976,2019,3413,2602,
管理费用(万元),2668,15288,10089,6313,2863,12936,9500,6202,3628,9730,6219,2967,1202,5556,4092,2593,1202,5521,3819,2439,1182,5400,3929,2460,1189,4445,2946,2022,829,3735,2660,1883,3670,2311,3697,2310,
