报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),289117900,207297000,130025200,62125100,236019300,174495500,116583700,58218500,193091100,136394500,87922000,41379000,201888300,153683700,104036200,47824100,282591400,211564800,135617200,64106500,288031100,213992400,141524400,69557100,278604500,202476600,134807200,67136500,250568300,187510200,123327200,58884200,191318200,142762200,93652300,43820900,134505200,89344800,53402500,22858500,145210100,114739700,73478300,33201000,120484300,87521800,56683000,27825000,106166900,77014000,49117100,22613100,
营业收入(万元),289117900,207297000,130025200,62125100,236019300,174495500,116583700,58218500,193091100,136394500,87922000,41379000,201888300,153683700,104036200,47824100,282591400,211564800,135617200,64106500,288031100,213992400,141524400,69557100,278604500,202476600,134807200,67136500,250568300,187510200,123327200,58884200,191318200,142762200,93652300,43820900,134505200,89344800,53402500,22858500,145210100,114739700,73478300,33201000,120484300,87521800,56683000,27296400,106166900,77014000,49117100,22165100,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,528600,0,0,0,448000,
营业总成本(万元),279899700,198944400,123981300,59406300,229511300,169479700,113066400,55823300,188259800,131989900,85044900,40281000,197611000,149813600,100565000,47658900,276441900,204865900,131151800,62116300,278853500,206831700,137319600,67139000,269986500,196717000,131530600,65287900,239698500,179516600,118016200,56014200,181732200,135185700,89107100,41839300,126807400,82952300,49143600,21434400,148311600,117951900,76320000,33622000,112924600,80454100,51570600,25125900,99319800,72234600,46094700,21314100,
营业成本(万元),240101200,169668000,105071900,50127800,189039800,140555600,94260200,46631800,149216500,104220800,66519300,31328900,159277100,121705600,81973300,38528100,242901700,180372900,114804900,54034000,245704100,182743700,121355000,59005500,237223500,172471100,115243100,57479800,209319900,156432600,102987500,48734600,153713100,116132400,76703200,35837900,103581500,66711300,38932500,16644400,132678300,106002900,67967800,29551000,101296100,72763700,46510500,22823200,89637300,65466500,41859400,19506300,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
研发费用(万元),795600,572100,408000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,
营业税金及附加(万元),24649800,18354500,11872100,5771900,23529200,17632900,11629700,5816900,23200600,17107300,11283100,5509900,23634300,17926000,11988600,5883000,19120200,14195000,9376700,4613600,19067200,14239800,9445100,4802200,18848300,14056000,9526700,4741500,18994900,14198200,9328500,4393700,15718900,11508900,7541000,3629100,13288400,9691100,6151800,2835800,5679900,4716100,2845100,1373700,3430400,2301400,1414400,631300,2897700,2173300,1291800,441800,
销售费用(万元),5939600,4271800,2766100,1368800,5605500,4012800,2595500,1242900,4955000,3571500,2357200,1185800,4687200,3415000,2237900,1096100,4627400,3373200,2206000,1072000,4435900,3217200,2081100,1041000,4029900,2975600,1892200,930100,3839900,2690800,1665000,810800,3198100,2219400,1417800,691000,2763500,1998400,1205500,550900,2496700,1810900,1188500,563200,2256400,1461400,950000,455000,1959000,1269400,800500,510400,
管理费用(万元),7339000,5272500,3390800,1870600,7892800,5698900,3590300,1791100,7415500,5671100,3841600,1853900,7188100,5210200,3427100,1684600,7050000,5129100,3443900,1682200,7357200,5145200,3337500,1680400,6559000,4418400,2922300,1416700,6308300,4483900,2850200,1447700,5777400,3825600,2431400,1206000,4672600,3296800,2008700,956500,4091700,2893900,1872100,911000,3596400,2550800,1700900,829500,3349100,2387400,1534300,569400,
财务费用(万元),-100100,63200,26300,45500,156000,179000,128900,82700,661100,544700,428400,182600,901700,773000,314500,240900,961800,853900,653900,418800,627400,546300,329200,251100,981900,828400,553300,261300,654400,494600,348600,187400,684700,528500,364900,143300,701600,573500,388100,228100,872300,670600,365800,76500,489000,408800,269600,145700,578000,435700,291700,136900,
资产减值损失(万元),1160500,72800,13700,-1300,2179100,709000,407600,30300,1707600,152800,142300,4700,876700,32700,20500,-51300,683900,113000,111200,-4900,404400,3400,7300,-1200,790600,751800,704800,42500,581100,284100,271200,102700,1544500,218700,74100,48000,745300,59900,17800,-3800,1661700,1195200,1607900,901200,745800,159300,153500,0,100400,13500,8500,0,
公允价值变动收益(万元),265600,47600,-45000,12600,-1300,53100,36900,--,-21600,-11700,11300,-200,73500,-2500,11100,-25900,-415100,-203200,-207400,-143300,216700,156700,73700,-162700,20600,117500,51000,-53900,142300,27400,30500,-11800,-17900,54000,54000,17000,-36500,-40900,-38900,-5100,396900,375300,295600,299600,-321100,-152300,-89700,0,0,0,0,0,
投资收益(万元),1142800,970300,588400,335500,1906000,1202000,815200,394400,3077900,725300,539400,133600,857300,465000,446100,106500,813700,625200,225200,85400,251000,153800,90800,54900,154000,63500,23200,67800,418600,399200,282200,149300,567100,296900,199400,102600,358900,271400,179900,56400,98000,212500,167700,77900,575600,411700,281700,117500,376900,233100,141700,56300,
