报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),558797,351013,663873,446067,290755,518103,186942,302311,226071,167966,108743,
营业收入(万元),558797,351013,663873,446067,290755,518103,186942,302311,226071,167966,108743,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),553497,346697,651558,444988,290573,511641,184477,295192,216124,159390,101613,
营业成本(万元),495951,311626,584636,399542,259379,454365,161639,253600,186098,138381,89175,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2018,1499,2650,1066,890,2576,944,1931,1419,2055,1620,
销售费用(万元),40842,26666,47625,34257,21805,38506,17951,29961,21260,14806,8697,
管理费用(万元),8300,4812,8756,6950,4517,8558,3670,7863,6428,3392,2165,
财务费用(万元),3198,2179,3671,2652,1701,1303,621,807,604,36,-112,
资产减值损失(万元),3187,-85,4220,522,2281,6333,-347,1031,314,719,68,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-328,-404,209,-84,-80,3324,-16,4291,199,81,205,
对联营企业和合营企业的投资收益(万元),-378,-404,209,-84,-84,-17,--,--,194,462,650,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4972,3911,12525,995,102,9787,2449,11410,10146,8658,7335,
营业外收入(万元),216,31,493,482,441,461,229,397,401,34,2,
营业外支出(万元),379,372,383,168,7,371,350,114,146,143,7,
非流动资产处置损失(万元),167,159,10,7,2,8,-0,11,1,0,1,
利润总额(万元),4809,3571,12635,1308,535,9877,2329,11694,10401,8549,7330,
所得税费用(万元),1127,904,2583,641,288,2047,969,2396,1995,1534,1935,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3682,2667,10052,667,247,7829,1359,9298,8406,7015,5394,
归属于母公司所有者的净利润(万元),3697,2742,10267,452,93,7792,1047,9128,8236,6671,5388,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-15,-74,-216,215,155,37,312,169,170,344,6,
基本每股收益,0.29,0.23,0.86,0.04,0.01,0.65,0.12,0.76,1.37,1.11,0.9,
稀释每股收益,0.29,0.23,0.86,0.04,--,0.65,0.12,0.76,1.37,1.11,0.9,
