报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),238087,822967,592121,426443,230257,758882,541002,398347,216951,550079,369676,240854,141307,558665,386359,262150,155140,625388,381047,252040,149449,622101,447832,297801,170916,687011,481208,333112,179798,650247,490291,342909,186410,567233,439487,304610,150725,478944,323915,208005,101599,388309,261295,162929,83544,261123,189238,127003,67564,193836,129108,81574,41469,
营业收入(万元),238087,822967,592121,426443,230257,758882,541002,398347,216951,550079,369676,240854,141307,558665,386359,262150,155140,625388,381047,252040,149449,622101,447832,297801,170916,687011,481208,333112,179798,650247,490291,342909,186410,567233,439487,304610,150725,478944,323915,208005,101599,388309,261295,162929,83544,261123,189238,127003,67564,193836,129108,81574,41469,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业总成本(万元),144605,597051,410482,284907,142348,552817,400247,274836,136714,455430,313133,202039,114964,501722,355025,221770,120673,558552,361763,229533,121998,528691,384382,252121,125437,516748,391287,254573,120996,474924,368583,250344,119415,397321,311029,203747,84902,373871,252318,149369,57367,303484,203092,118589,53679,208377,143872,91746,40678,147762,94274,58492,27158,
营业成本(万元),106413,456416,313124,214848,103283,429431,313699,213037,102480,353028,245319,155630,86322,396111,280254,169645,84418,463144,302931,189958,94644,447187,324872,212833,99770,435738,328664,214381,96550,402508,314983,214096,97114,332772,265101,174697,67368,320477,212057,122850,43481,254406,169241,96769,41199,173220,119344,75702,31893,115252,72688,45495,20861,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
