报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
营业总收入(万元),504294,2132394,1625292,1112359,522661,580546,221317,142951,67375,204902,136782,22897,10986,47953,36730,6878,2665,13683,8966,6003,2859,15447,11449,6817,2567,15809,10785,6566,2677,14422,9870,5812,2543,12079,8452,4968,1944,12137,8634,5252,2230,11033,7332,4177,10586,6081,8021,6041,
营业收入(万元),504294,2132394,1625292,1112359,522661,580546,221317,142951,67375,204902,136782,22897,10986,47953,36730,6878,2665,13683,8966,6003,2859,15447,11449,6817,2567,15809,10785,6566,2677,14422,9870,5812,2543,12079,8452,4968,1944,12137,8634,5252,2230,11033,7332,4177,10586,6081,8021,6041,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),527944,2583979,2019434,1432526,735951,619408,199975,118443,56302,171530,108809,10030,4904,26606,20439,7800,3353,14573,9933,6032,2951,15715,11241,6930,2781,13948,9576,6024,2408,13107,9140,5739,2459,10930,7724,4786,1838,10488,7416,4580,1849,7751,5389,3215,7614,5038,6670,4938,
营业成本(万元),319815,1565396,1238344,880093,483975,373501,125777,82302,39040,122309,80491,7260,3524,18658,14278,4440,1763,8468,5474,3334,1593,8129,6061,3566,1373,7914,5090,3195,1275,7009,4860,3026,1236,6100,4193,2525,827,5248,3726,2361,987,4548,2604,1856,4358,2129,3446,2211,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
