报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),17555,80652,57691,40105,17666,70553,49965,32349,12948,62487,44627,29682,11355,58824,47030,32525,13097,58470,45163,30606,13364,59969,46762,29361,13140,59411,45884,29648,13226,52075,24267,33668,28211,15067,
营业收入(万元),17555,80652,57691,40105,17666,70553,49965,32349,12948,62487,44627,29682,11355,58824,47030,32525,13097,58470,45163,30606,13364,59969,46762,29361,13140,59411,45884,29648,13226,52075,24267,33668,28211,15067,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),16731,65839,46253,32396,15499,59241,40611,26640,11282,53612,36192,24265,9887,52944,40250,27771,11640,50852,37479,25285,11295,50018,38262,23359,10860,47613,36554,23760,10925,41240,19110,25589,22642,11714,
营业成本(万元),11542,52883,37430,25769,11434,44374,31831,20622,8336,41249,29653,19952,7680,41421,33195,23226,9989,39230,29631,19994,8992,41015,31933,19843,9370,41095,31665,20608,9099,34295,15820,21651,18759,9861,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),300,1040,780,496,236,805,418,257,119,524,356,194,96,502,373,310,213,356,316,250,151,291,186,129,67,382,336,201,75,129,60,82,70,24,
销售费用(万元),1213,5489,4020,2934,2071,5975,3423,2251,1031,5205,3148,1933,997,4412,2875,1551,485,5054,3685,2343,875,4731,3352,1735,657,3691,2480,1430,636,2631,1317,1938,1382,715,
管理费用(万元),1924,8713,5958,4340,2632,11122,7573,5417,2617,9723,6516,4044,2052,7840,6001,3874,1724,7990,5524,3463,1721,6939,4827,3104,1408,5153,3447,2197,1092,4014,1673,1897,1562,670,
财务费用(万元),1721,-3178,-2307,-1633,-1001,-5793,-3684,-2525,-1000,-5649,-4230,-2549,-1153,-3591,-2335,-1602,-813,-2874,-2155,-1466,-794,-3499,-2675,-1898,-945,-3026,-1943,-1068,-249,3,-52,-24,658,358,
资产减值损失(万元),31,892,372,490,128,2758,1050,618,178,2560,750,691,216,2360,141,413,41,1097,479,701,351,542,638,446,302,318,567,392,273,166,293,45,210,86,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1426,1127,989,482,-42,645,-62,-59,-16,-251,-112,-116,-45,3,183,-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,82,44,--,
对联营企业和合营企业的投资收益(万元),-1,4,3,1,-42,-19,-62,-59,-16,-251,-112,-116,-45,-3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2821,16572,12427,8192,2125,11957,9292,5650,1649,8624,8323,5301,1422,5883,6962,4748,1457,7617,7684,5321,2069,9950,8501,6002,2280,11798,9331,5889,2301,10836,5157,8162,5613,3353,
营业外收入(万元),6,40,317,298,222,882,267,178,117,712,340,290,108,250,221,216,155,531,386,113,104,215,150,339,53,363,345,234,124,134,16,12,35,5,
营业外支出(万元),--,3,19,13,3,46,21,4,0,32,3,0,0,91,13,3,1,68,20,6,5,97,73,37,0,3,2,1,--,38,33,2,11,2,
非流动资产处置损失(万元),--,--,19,13,3,31,6,3,0,31,3,0,--,90,12,3,1,48,10,5,5,87,37,36,0,3,--,--,--,33,28,1,--,--,
利润总额(万元),2827,16609,12724,8476,2343,12793,9538,5824,1767,9304,8660,5591,1530,6041,7171,4960,1611,8080,8050,5427,2168,10068,8577,6305,2333,12158,9673,6122,2425,10932,5139,8171,5638,3356,
所得税费用(万元),415,1912,1672,1129,391,2470,1148,456,411,1819,1703,1063,375,1124,1360,934,337,1292,1334,893,381,1896,1166,874,338,1264,910,553,169,1131,561,760,--,--,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2412,14697,11053,7347,1952,10324,8390,5368,1356,7485,6956,4528,1155,4918,5811,4027,1273,6788,6716,4534,1788,8172,7411,5430,1995,10893,8763,5569,2256,9801,4578,7411,5638,3356,
