报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),72074,42955,23485,104898,73125,48620,23092,98469,93350,82097,75127,
营业收入(万元),72074,42955,23485,104898,73125,48620,23092,98469,93350,82097,75127,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),61580,37706,19609,88622,62752,42801,19693,81744,78499,70725,66099,
营业成本(万元),29501,17117,9245,42805,30274,20808,9847,43390,46432,41548,40317,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),884,542,280,1000,681,447,201,1014,738,654,540,
销售费用(万元),27228,17210,8097,38446,26929,18745,7785,31817,26932,24774,21082,
管理费用(万元),5104,3505,1855,6855,5271,3027,1900,6420,5111,4181,4090,
财务费用(万元),-1204,-715,-139,-511,-433,-257,-95,-956,-741,-459,-46,
资产减值损失(万元),66,48,271,27,30,30,56,58,26,27,116,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),200,74,25,161,79,79,22,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-154,-104,-21,-17,0,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),10694,5322,3902,16436,10451,5898,3420,16725,14851,11372,9028,
营业外收入(万元),915,914,26,1062,1006,1001,53,85,300,26,102,
营业外支出(万元),41,32,--,57,3,3,0,15,208,33,23,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,7,--,--,
利润总额(万元),11568,6204,3927,17442,11455,6897,3473,16795,14944,11365,9107,
所得税费用(万元),1701,918,521,2495,1202,871,494,2512,2338,1827,1068,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),9867,5287,3406,14947,10253,6026,2979,14283,12606,9538,8039,
归属于母公司所有者的净利润(万元),9867,5287,3406,14947,10253,6026,2979,14283,12606,9538,8039,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.62,0.35,0.26,1.14,0.78,0.46,0.23,1.09,0.96,0.73,0.63,
稀释每股收益,0.62,0.35,0.26,1.14,0.78,0.46,0.23,1.09,0.96,0.73,0.63,
