报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),157521,110304,66781,21821,91427,66138,42676,17285,55843,38237,26301,13336,62881,46564,31891,11571,60691,41354,25448,10779,98678,83365,55186,19166,115411,90336,58096,133146,96592,119191,91685,85283,
营业收入(万元),157521,110304,66781,21821,91427,66138,42676,17285,55843,38237,26301,13336,62881,46564,31891,11571,60691,41354,25448,10779,98678,83365,55186,19166,115411,90336,58096,133146,96592,119191,91685,85283,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),152383,105435,64121,22791,89997,64274,42015,17100,64626,41739,28207,13677,65120,45657,31923,11859,67611,45783,28039,12614,98007,80506,51915,19148,106283,84103,54378,117608,85711,106947,79788,75524,
营业成本(万元),127199,89690,55309,18597,76284,55127,35537,14326,47821,32296,22014,11283,53194,39639,27165,10606,51521,35311,21696,9306,77937,64593,42101,14923,85299,67275,42804,94514,68083,82728,59209,56469,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),3292,1857,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1623,1369,730,172,1602,988,820,231,817,143,129,90,344,265,194,90,291,197,159,94,541,474,306,115,529,346,124,1110,858,608,920,471,
销售费用(万元),9682,5824,2946,1298,6387,3982,2276,902,5287,2976,1906,735,4556,2399,1473,674,4746,2715,1869,849,8445,6118,3679,1683,8019,5995,3876,9225,6878,10548,10781,9303,
管理费用(万元),6380,3693,3535,1558,6174,3914,2492,1190,7176,5318,3832,1523,7839,5300,3231,1125,6041,3948,2578,1150,7716,5551,3492,1410,7669,5856,3951,6637,4942,8734,6378,5387,
财务费用(万元),2257,1448,844,320,973,635,440,167,594,449,312,166,809,548,394,198,1405,1145,775,431,2320,1964,1229,735,4018,3202,2475,5449,4203,4662,2425,2799,
资产减值损失(万元),1950,1553,756,845,-1423,-371,448,283,2932,557,14,-121,-1621,-2493,-533,-834,3608,2466,962,784,1048,1806,1109,281,749,1429,1148,674,746,-333,74,1096,
公允价值变动收益(万元),--,1,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-12,3,8,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),156,63,54,--,81,81,81,81,208,169,149,66,524,446,46,--,158,154,124,44,20,20,20,--,15,15,--,7,--,-248,21,226,
对联营企业和合营企业的投资收益(万元),-33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
