报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),85301,51483,30726,180348,64408,40822,8425,171609,118325,97169,20356,66788,58642,50216,976,59576,35487,33331,13837,44359,569,569,0,27906,48,12,0,76,77,77,39,111,1,0,0,4589,0,--,0,12922,12765,11504,7711,51186,8935,7370,3073,14977,11054,7219,3068,
营业收入(万元),85301,51483,30726,180348,64408,40822,8425,171609,118325,97169,20356,66788,58642,50216,976,59576,35487,33331,13837,44359,569,569,0,27906,48,12,0,76,77,77,39,111,1,0,0,4589,0,--,0,12922,12765,11504,7711,51186,8935,7370,3073,14977,11054,7219,3068,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),84267,50106,29683,167911,56634,38110,7459,157099,106952,83936,18006,62365,50777,41008,2600,49431,30184,26880,11104,36054,3043,1479,473,23553,2547,1671,433,3441,1260,614,355,2584,859,676,526,4123,671,534,266,11073,10478,9357,6490,42456,8868,7193,3055,13990,10706,6970,3039,
营业成本(万元),65476,38678,23574,137235,47314,32524,4989,131213,90570,73887,13919,43526,36048,29859,526,34099,20724,19666,8522,25228,317,317,0,16596,20,0,0,40,47,47,8,29,--,0,0,2410,0,--,0,7455,7500,6894,5186,35894,7599,6179,2523,13041,9479,5951,2695,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,--,--,--,--,0,--,--,--,--,
