报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),1353791,883833,443775,1544568,1068443,686192,332953,1233095,877553,571503,268168,1005398,693186,447538,213369,705163,504295,331450,160658,601021,429879,280711,137813,531709,355406,230301,112514,362144,243083,158759,74637,220480,146581,94628,48745,133021,97508,63134,29913,102437,74180,49262,21651,70922,48635,32576,14477,75888,56983,41966,19336,
营业收入(万元),1353791,883833,443775,1544568,1068443,686192,332953,1233095,877553,571503,268168,1005398,693186,447538,213369,705163,504295,331450,160658,601021,429879,280711,137813,531709,355406,230301,112514,362144,243083,158759,74637,220480,146581,94628,48745,133021,97508,63134,29913,102437,74180,49262,21651,70922,48635,32576,14477,75888,56983,41966,19336,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),1263708,827387,409034,1450259,984746,627847,299999,1132144,808722,531324,246474,921167,631947,408642,194820,629364,447748,292067,143462,528405,374805,243839,122198,473862,309252,201502,100208,315409,211351,135703,64127,187472,123392,79948,41264,118946,87077,56314,28046,95668,68292,45206,21149,67704,46928,31269,14463,72993,53945,39138,18314,
营业成本(万元),813855,529726,261743,956381,650498,421044,202611,779469,557948,366262,171163,639983,435391,279670,131908,413752,294713,193410,94876,351486,247008,160539,78249,319892,207920,137262,68290,213458,138390,89595,42356,117952,74907,48672,25643,62403,43830,29112,14158,53459,37004,25260,11751,38599,25298,17116,7503,46113,34344,25766,12449,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,
