报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,
营业总收入(万元),17799,144659,76961,41939,8901,120721,58113,36253,12722,82548,47364,29363,9185,81885,54640,31440,10746,85579,58296,36400,9784,123893,72022,37502,7144,77489,49203,29830,12996,99518,63045,40074,12692,85207,60020,37990,72908,53039,26207,51399,35268,
营业收入(万元),17654,143971,76429,41494,8901,118556,56719,35239,12722,78934,44939,28096,9185,81628,54640,31440,10746,85579,58296,36400,9784,123893,72022,37502,7144,77489,49203,29830,12996,99518,63045,40074,12692,85207,60020,37990,72908,53039,26207,51399,35268,
利息收入(万元),145,689,532,445,--,2165,1394,1014,--,3614,2425,1267,--,257,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业总成本(万元),17767,138470,74877,42726,10627,119001,66505,41090,13695,80929,46106,28654,9516,78269,53869,30967,11220,78712,50546,31577,9434,110189,63106,33249,7319,69011,41207,25040,11980,84869,50967,33953,11594,70514,48072,31669,59752,43683,21088,44103,30068,
营业成本(万元),11845,104579,54040,29209,6118,82645,38049,24701,8608,55271,29731,18549,5283,55934,40227,22980,8001,57777,39280,24247,5966,83427,47953,27124,4567,55328,34326,21098,10089,71685,43251,28736,9379,56402,39431,25470,49012,36692,17544,36515,25661,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
研发费用(万元),290,2516,1014,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业税金及附加(万元),268,2113,1232,770,315,1697,827,582,279,1200,356,189,110,738,447,336,110,692,388,262,125,673,367,237,178,652,349,207,141,716,291,197,122,460,335,267,236,189,55,245,178,
销售费用(万元),1488,13804,7040,3833,1251,10134,4289,2243,844,8582,4383,3155,1235,8381,4015,2136,445,5936,3515,2277,591,14364,8356,2020,859,6021,2636,1442,751,6299,3091,2070,952,6688,3742,2783,4932,2808,1449,3040,1900,
管理费用(万元),3025,11622,7716,5637,2516,11954,8021,5309,2391,10919,8101,5596,2659,10217,6294,4379,2382,11260,7693,5070,2499,9975,5874,3724,1937,6791,4695,2914,1354,6318,4485,2859,1334,6033,3164,2225,4143,2620,1169,2839,1476,
财务费用(万元),-122,1109,744,373,167,748,727,452,217,938,709,426,75,662,541,372,153,535,-622,-250,105,-346,-192,-323,-222,-1237,-921,-715,-355,-1150,-663,-389,-193,219,625,395,763,703,399,856,466,
资产减值损失(万元),973,2728,3091,2905,260,11824,14591,7803,1356,4019,2826,740,155,2337,2345,764,130,2513,293,-28,149,2096,748,466,--,1456,121,94,--,1001,511,480,--,712,776,528,666,672,473,608,387,
公允价值变动收益(万元),8,-15,-17,-8,-4,-5,3,3,4,1,5,1,1,16,19,13,8,18,18,1,1,-7,-3,-8,6,-5,-7,-5,-3,-19,-9,-0,10,-2,-2,-18,35,15,7,-107,29,
投资收益(万元),357,2799,2074,1552,435,1979,1345,698,269,1213,303,70,432,2016,1835,1245,606,1239,1,0,0,2,2,1,--,3,2,1,0,2,2,2,0,5,3,4,786,785,785,1421,1934,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,-68,--,--,--,-139,--,--,--,-404,--,--,--,-337,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,24,--,0,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
营业利润(万元),610,9781,4454,891,-1204,3861,-6418,-3948,-700,2833,1565,780,103,5648,2626,1731,139,8124,7769,4824,352,13698,8915,4246,-170,8477,7991,4786,1014,14632,12071,6123,1108,14696,11949,6307,13976,10157,5910,8610,7164,
营业外收入(万元),22,5,306,266,41,946,26,1,134,354,190,86,15,768,233,225,46,482,255,139,3,371,139,129,18,427,936,853,90,213,230,121,7,746,322,203,496,404,103,511,452,
营业外支出(万元),116,280,121,63,74,129,70,23,10,148,101,45,0,102,7,2,1,461,353,78,66,467,8,4,3,151,48,31,10,313,187,57,26,192,129,98,82,75,32,71,119,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,1,33,28,--,2,--,--,--,51,--,--,--,363,--,--,--,7,--,1,--,6,--,--,--,24,--,0,12,--,0,2,13,
利润总额(万元),516,9506,4639,1095,-1237,4678,-6462,-3970,-576,3039,1653,821,117,6314,2852,1955,184,8145,7671,4885,289,13602,9046,4371,-155,8753,8879,5608,1095,14533,12114,6187,1089,15249,12142,6412,14391,10486,5981,9050,7497,
所得税费用(万元),347,1865,747,519,-25,3032,814,460,138,737,795,831,276,1621,867,544,200,1989,1566,1169,293,2423,1518,552,78,1685,1581,1145,262,2407,1818,1009,258,2651,1948,1258,2409,1760,1200,1310,1061,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
净利润(万元),169,7640,3892,576,-1212,1646,-7276,-4430,-714,2302,858,-10,-159,4693,1985,1411,-16,6155,6104,3715,-3,11178,7528,3819,-233,7068,7298,4462,833,12125,10296,5178,831,12598,10194,5153,11982,8726,4781,7740,6436,
归属于母公司所有者的净利润(万元),125,7380,3758,624,-1062,1927,-7051,-4283,-610,2121,796,57,-130,4855,2401,1618,67,5772,6262,3836,84,11344,7716,3810,-193,7590,7420,4442,837,11977,10264,5056,860,12260,10029,5052,11701,8579,4708,7424,6074,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,--,0,0,0,
少数股东损益(万元),44,261,134,-48,-150,-281,-224,-147,-104,181,61,-67,-28,-162,-417,-207,-82,384,-157,-121,-88,-166,-188,10,-40,-522,-122,20,-4,148,31,122,-30,339,165,102,280,148,73,316,362,
基本每股收益,0,0.22,0.11,0.02,-0.03,0.06,-0.21,-0.13,-0.02,0.06,0.02,0,-0,0.14,0.07,0.05,0,0.17,0.19,0.12,0,0.34,0.23,0.11,-0.01,0.23,0.22,0.13,0.04,0.54,0.46,0.23,0.06,1.03,0.89,0.48,1.17,0.87,0.45,0.94,0.9,
稀释每股收益,0,0.22,0.11,0.02,-0.03,0.06,-0.21,-0.13,-0.02,0.06,0.02,0,-0,0.14,0.07,0.05,0,0.17,0.19,0.12,0,0.34,0.23,0.11,-0.01,0.23,0.22,0.13,0.04,0.54,0.46,0.23,0.06,1.03,0.89,0.48,1.17,0.87,0.45,0.94,0.9,
