报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),24750,54833,40379,27422,13465,54791,42592,28028,12364,52307,42658,26092,12689,41987,28441,18089,8013,32815,22997,15106,6713,28858,21660,14364,6513,28891,21635,14725,7015,26761,19812,12466,17199,10711,15175,12032,
营业收入(万元),24750,54833,40379,27422,13465,54791,42592,28028,12364,52307,42658,26092,12689,41987,28441,18089,8013,32815,22997,15106,6713,28858,21660,14364,6513,28891,21635,14725,7015,26761,19812,12466,17199,10711,15175,12032,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),19097,69770,37220,23288,11072,62879,39148,27159,10837,49687,38842,23170,11209,40685,26812,16997,7305,30651,21358,14105,6196,26060,18945,12149,5281,25779,18513,12009,5486,21582,15510,9485,13416,8576,12373,9001,
营业成本(万元),14714,36946,25844,16676,8657,34340,26309,18228,7970,37696,31034,18415,8898,32192,21386,13518,5739,25415,17777,11895,5328,22036,16232,10498,4466,21666,15571,10199,4676,17602,12848,7947,10983,6939,9817,7714,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),184,696,388,282,153,661,370,231,142,381,244,118,45,251,182,105,49,203,146,94,36,169,130,81,40,177,145,87,58,45,28,17,28,22,10,8,
销售费用(万元),625,2816,1913,1091,460,2108,1473,867,450,1704,1229,759,387,1389,838,537,242,894,594,381,170,690,499,329,149,532,383,248,90,475,300,193,438,271,488,532,
管理费用(万元),2018,9094,6425,4152,1748,9805,5887,3974,1779,8890,5710,3446,1720,6101,3734,2352,1102,3913,2765,1738,746,3520,2607,1621,747,3146,2309,1514,783,2929,1968,1212,1737,1232,1631,675,
财务费用(万元),561,1592,1119,724,288,740,698,434,249,152,81,84,35,-50,-158,-196,-96,-176,-164,-115,-79,-513,-459,-291,-122,-351,-236,-189,-120,306,214,114,109,76,127,160,
资产减值损失(万元),996,18626,1533,363,-234,15226,4410,3425,247,863,544,348,126,803,833,680,269,404,240,111,-5,158,-63,-88,1,609,341,150,--,225,153,2,120,37,301,-87,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资收益(万元),5,14369,51,37,18,28,14,9,5,98,90,19,0,71,70,62,46,51,47,36,14,28,7,--,--,13,10,--,--,--,0,0,0,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业利润(万元),5658,1044,3687,4508,2410,-8061,3458,879,1532,2719,3906,2942,1480,1373,1698,1154,754,2215,1687,1037,532,2825,2722,2215,1231,3126,3131,2716,1529,5179,4302,2980,3783,2134,2802,3031,
营业外收入(万元),12,410,616,153,105,1750,795,344,304,775,279,181,83,352,57,53,30,130,57,21,16,95,18,5,3,1262,1768,170,142,24,19,9,20,34,820,127,
营业外支出(万元),16,520,50,18,0,1978,16,11,1,916,14,2,0,181,24,3,1,11,7,10,0,35,29,27,1,58,55,16,6,6,3,3,28,28,9,84,
非流动资产处置损失(万元),--,--,--,--,--,62,--,--,--,33,--,--,--,169,--,--,--,--,--,--,--,--,--,2,--,--,--,--,--,--,0,0,0,0,0,0,
利润总额(万元),5654,935,4253,4642,2515,-8289,4237,1212,1835,2578,4170,3121,1563,1544,1732,1204,783,2334,1736,1048,548,2885,2710,2194,1233,4330,4844,2870,1665,5198,4319,2987,3775,2141,3613,3075,
