报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),14559,7578,2745,20770,11266,6240,1670,18369,8344,17986,1551,17299,14223,11479,
营业收入(万元),14559,7578,2745,20770,11266,6240,1670,18369,8344,17986,1551,17299,14223,11479,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),15381,8657,3489,17578,10618,6005,2049,15755,8513,15584,2073,14444,11488,9971,
营业成本(万元),10244,5184,1871,11850,6212,2995,635,9178,4334,9512,698,9041,6635,5660,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),134,62,16,224,88,54,25,263,102,251,4,168,240,248,
销售费用(万元),2414,1595,764,2508,1875,1287,688,2982,2300,2644,663,2534,2199,1697,
管理费用(万元),2615,1898,866,2796,2184,1543,827,2849,1993,2654,785,2555,2308,2276,
财务费用(万元),-200,-157,-70,-140,-83,-65,-32,-212,-169,-201,-64,-221,-134,-42,
资产减值损失(万元),175,74,42,340,342,191,-94,694,-47,725,-13,367,240,132,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),612,124,42,--,--,--,0,--,--,--,--,--,--,32,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),308,-954,-701,3192,648,235,-379,2614,-170,2402,-522,2855,2736,1540,
营业外收入(万元),867,1109,221,1782,1044,632,59,1827,936,1637,85,1380,1531,1006,
营业外支出(万元),2,0,--,9,--,--,--,22,--,21,0,17,21,15,
非流动资产处置损失(万元),2,0,--,9,--,--,--,22,--,21,0,17,1,--,
利润总额(万元),1173,154,-480,4965,1691,866,-320,4420,766,4018,-437,4217,4246,2531,
所得税费用(万元),55,35,15,608,133,69,14,610,97,516,25,608,733,477,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1118,119,-495,4358,1559,797,-334,3810,669,3502,-462,3609,3514,2054,
归属于母公司所有者的净利润(万元),1127,120,-495,4358,1559,797,-334,3810,669,3502,-462,3609,3514,2054,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-9,-1,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.2,0.02,-0.09,0.99,0.37,0.19,-0.08,0.91,0.16,0.84,-0.11,0.87,0.84,0.53,
稀释每股收益,0.2,0.02,-0.09,0.99,--,0.19,-0.08,0.91,--,0.84,-0.11,0.87,0.84,0.53,
