报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),553246,251240,1202630,804225,443309,206659,1066717,712380,387926,192301,945445,616933,336939,165568,814713,536158,293176,145740,729372,492710,272498,140179,706347,461123,251122,131922,776058,523170,300878,156669,628707,220190,425034,332270,182224,
营业收入(万元),553246,251240,1202630,804225,443309,206659,1066717,712380,387926,192301,945445,616933,336939,165568,814713,536158,293176,145740,729372,492710,272498,140179,706347,461123,251122,131922,776058,523170,300878,156669,628707,220190,425034,332270,182224,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
营业总成本(万元),473794,213514,1062770,670596,377125,175208,888747,583949,325611,160141,772299,510836,281984,138393,673317,450304,248882,123367,606820,420895,235993,120128,607414,403319,217283,110509,613930,414502,240842,121771,490787,173928,333618,273554,158845,
营业成本(万元),341082,153022,775567,492626,265149,119682,657490,438808,239657,121401,589367,388401,211342,106671,520914,340134,186333,93251,471544,316082,177061,89283,467855,299528,156479,82595,485959,332531,190602,100154,403699,140498,280365,234183,134677,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
营业税金及附加(万元),3331,1711,8305,5276,2452,1624,8839,5219,2620,1499,6519,4577,2583,1082,6401,4524,2624,1429,6425,4478,2328,1382,5052,3156,1802,948,5094,3316,2173,1008,3850,1586,2678,1769,794,
销售费用(万元),94681,43872,176344,120942,78605,37632,145539,97880,59165,27101,112012,77232,48653,23092,91857,65528,41559,20812,92115,66397,44983,22362,106214,72144,47596,20412,90082,58737,36642,15397,58283,23439,33980,23756,14272,
管理费用(万元),23703,12218,63883,37744,24405,13603,55164,32485,17913,8246,38681,24326,15963,6813,31240,21834,14107,6712,26127,18518,11912,5396,22661,16166,10719,4853,22134,14645,10097,4357,16932,6580,13420,9122,6717,
财务费用(万元),-6015,-4764,-7929,-5806,-4720,-1297,-7256,-6383,-4672,-2664,-14745,-12416,-9480,-4891,-13622,-9103,-7687,-3223,-17614,-12749,-10356,-2039,-12650,-9538,-7739,-2186,-5560,-3245,-1507,-452,-1280,-396,-574,163,758,
资产减值损失(万元),17012,7455,46600,19814,11234,3963,28970,15938,10928,4559,40465,28715,12923,5625,36527,27385,11947,4386,28223,28170,10063,3745,18282,21864,8426,3886,16222,8518,2834,1308,9302,2221,3749,4561,1629,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
投资收益(万元),7055,3126,7915,3917,3506,1460,8668,5768,3470,905,6432,2303,1377,684,6016,2271,422,258,1049,250,210,--,--,--,--,--,-333,-333,-240,-88,-527,-205,66,5,8,
对联营企业和合营企业的投资收益(万元),-59,-30,-207,-154,-114,-20,-205,292,-134,-92,-664,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-333,-333,--,-88,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
营业利润(万元),86632,40917,151129,139897,71451,32911,186638,134200,65785,33065,179577,108400,56333,27859,147412,88126,44716,22631,123601,72065,36715,20051,98933,57804,33839,21414,161795,108335,59796,34810,137393,46057,91482,58721,23386,
营业外收入(万元),116,28,1149,375,328,801,2194,1001,216,93,2531,1001,265,146,3863,745,500,228,6641,6025,5305,68,7491,7144,924,882,305,110,105,46,116,40,188,34,41,
营业外支出(万元),309,122,899,803,602,525,1254,436,341,80,1243,996,841,562,936,638,550,152,3145,1149,1062,595,763,132,50,27,385,39,26,18,658,536,206,1110,16,
非流动资产处置损失(万元),--,--,--,11,8,1,113,10,8,5,23,17,15,14,20,15,12,11,44,5,3,0,12,7,1,1,16,14,4,2,16,6,3,0,0,
利润总额(万元),86439,40823,151379,139470,71178,33187,187577,134765,65660,33078,180866,108405,55756,27442,150339,88233,44666,22708,127097,76941,40957,19524,105661,64816,34713,22268,161716,108406,59875,34839,136851,45561,91463,57645,23411,
所得税费用(万元),20640,10035,38332,39168,18309,8056,47349,35530,14964,8707,46609,25767,13516,7696,41535,21312,10402,6640,36915,21766,12541,6238,29580,17445,9873,6301,39374,27572,16125,8772,36783,11680,22842,13303,8406,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
