报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),21631,88723,64934,48774,24489,76832,58980,40154,19977,61011,38631,26568,11197,51049,36016,26144,12737,66868,49115,34914,16784,66749,47959,33102,13560,60271,44241,32215,16933,75095,58033,46060,26111,71771,57149,39243,18137,40028,27834,16056,5745,52060,39532,30319,8179,48402,26741,17484,7114,44564,26556,18801,6632,
营业收入(万元),21631,88723,64934,48774,24489,76832,58980,40154,19977,61011,38631,26568,11197,51049,36016,26144,12737,66868,49115,34210,16784,66749,47959,33102,13560,60271,44241,32215,16933,75095,58033,46060,26111,71771,57149,39243,18137,40028,27834,16056,5745,52060,39532,30319,8179,48402,26741,17484,7114,44564,26556,18801,6632,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,0,0,0,--,0,0,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,0,0,0,--,0,0,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,0,0,0,--,0,0,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,704,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),20250,82743,60705,45083,22088,73119,55018,37169,17945,57945,36204,25248,10771,50311,34964,24872,11895,60997,44837,31896,15337,62406,44330,31192,13146,58515,43157,31096,16073,69005,53225,41817,23588,67701,53343,36680,17075,44499,30664,18146,6329,50667,38237,29465,7919,47033,25534,16631,6880,43337,25706,18178,6405,
营业成本(万元),15716,63182,46858,35084,17587,52996,41931,28318,13913,41150,26161,18134,7871,36375,26285,18617,8881,45602,33637,23883,11554,47174,34536,24179,10290,46345,34386,24770,12967,53906,41175,32885,18671,50968,41071,28222,13188,32325,23446,14335,5110,43657,32525,25280,6189,40334,20971,13359,5358,36530,21600,15563,5357,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,0,0,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1043,4230,3230,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,0,0,0,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,0,0,0,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,0,0,0,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,0,0,0,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,0,0,0,--,0,0,0,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,182,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),298,700,472,368,175,586,460,336,169,504,269,161,53,369,232,158,67,450,331,181,69,597,482,228,69,366,275,199,111,339,311,246,142,220,189,134,46,116,90,58,10,111,99,98,12,140,74,19,14,174,98,73,21,
销售费用(万元),1783,8373,5802,4397,2108,8970,5101,3371,1728,6870,3841,2859,1058,4724,2935,2075,1116,5028,3517,2361,1410,5782,3643,2593,1118,4042,3125,2275,1286,5610,5247,4454,3023,7075,5167,3729,1728,5392,2541,1171,364,2834,2458,1911,715,2456,1804,1316,513,2261,1265,783,221,
管理费用(万元),1465,6136,4345,5241,2217,9127,6524,4433,2131,7800,5654,3830,1736,7311,4956,3518,1758,7410,5090,3101,1464,6970,4445,3022,1494,6798,4783,3456,1598,7252,5683,3588,1596,6977,4552,2390,1207,5445,3532,1691,768,3516,2739,1890,916,3651,2438,1747,938,4044,2619,1704,803,
财务费用(万元),-56,103,74,70,3,10,-10,-1,3,164,158,140,53,206,190,138,72,388,303,227,131,589,466,332,175,691,566,375,112,865,552,489,156,536,356,223,87,363,288,170,69,399,345,214,87,266,214,156,57,221,106,35,4,
资产减值损失(万元),--,19,-76,-76,-3,1430,1011,712,--,1457,123,123,--,1326,365,365,0,2119,1958,1961,709,1293,759,838,--,273,22,22,0,1033,257,155,--,1925,2009,1982,820,858,767,721,8,150,71,71,0,186,33,33,0,107,20,20,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,--,0,--,0,0,--,0,0,0,0,0,0,0,0,0,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14,--,--,--,--,--,0,--,10,--,--,--,--,--,0,--,-1,--,0,--,0,0,--,0,0,0,0,0,0,0,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,0,0,--,0,0,0,--,0,0,0,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,0,0,0,--,0,0,0,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),1381,6455,4604,3893,2416,3871,3962,2985,2032,3066,2426,1320,426,738,1052,1272,842,5871,4278,3018,1447,4358,3629,1909,413,1756,1083,1119,860,6100,4808,4244,2523,4071,3805,2563,1061,-4473,-2830,-2089,-584,1392,1295,854,260,1369,1207,853,234,1227,850,623,227,
营业外收入(万元),2,8,17,12,0,416,28,13,2,181,11,9,3,360,141,135,122,658,243,125,59,999,476,172,83,254,6,4,3,298,33,26,11,143,128,84,77,6295,6261,4,2,183,60,56,2,78,17,12,1,12,67,11,1,
营业外支出(万元),4,9,56,28,8,78,48,23,6,203,41,8,4,76,69,7,5,150,18,11,10,93,82,30,2,151,147,51,35,164,99,33,1,76,48,33,5,5847,5842,2,1,47,38,8,0,52,42,42,2,144,94,64,1,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,6,6,--,--,3,--,--,--,63,0,--,--,--,6,--,--,44,--,0,--,--,14,--,1,--,6,6,2,5645,0,0,0,3,0,3,0,9,0,0,0,45,0,0,0,
利润总额(万元),1378,6454,4565,3876,2408,4210,3943,2975,2028,3044,2396,1320,425,1022,1124,1400,959,6379,4503,3132,1496,5264,4023,2052,495,1859,942,1072,828,6234,4743,4237,2533,4138,3885,2563,1133,-4025,-2411,-2086,-583,1529,1317,903,262,1395,1182,823,233,1095,822,570,227,
所得税费用(万元),241,591,635,500,287,614,625,429,282,681,449,353,125,226,274,218,161,863,552,378,223,796,461,292,88,420,323,230,161,784,639,582,361,766,561,343,161,-581,-60,21,0,151,196,123,0,233,113,78,17,279,109,72,25,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1137,5863,3929,3376,2121,3596,3318,2546,1746,2363,1947,967,300,796,850,1182,798,5516,3951,2753,1272,4468,3562,1759,408,1439,619,842,667,5450,4104,3655,2172,3372,3325,2272,972,-3444,-2351,-2107,-583,1378,1120,779,261,1162,1069,744,216,816,713,499,202,
归属于母公司所有者的净利润(万元),565,3580,2416,2173,1434,1798,1847,1547,1098,1216,1033,228,17,112,359,774,525,3851,2773,1883,753,2946,2444,1043,212,336,-196,215,346,4162,3067,2758,1605,2112,2302,1596,684,-3861,-2522,-2128,-576,1111,843,564,162,835,851,588,159,713,635,437,161,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),572,2283,1514,1203,688,1797,1471,999,649,1147,915,739,283,684,491,408,273,1664,1177,871,519,1522,1118,717,196,1103,815,626,321,1287,1037,897,567,1259,1022,676,288,418,171,22,-7,266,277,215,100,327,218,156,57,104,78,62,40,
基本每股收益,0.04,0.25,0.17,0.15,0.1,0.13,0.13,0.11,0.08,0.09,0.07,0.02,0,0.01,0.03,0.06,0.04,0.27,0.2,0.13,0.05,0.21,0.17,0.07,0.02,0.02,-0.01,0.02,0.02,0.29,0.22,0.2,0.11,0.15,0.16,0.11,0.05,-0.27,-0.18,-0.15,-0.04,0.08,0.06,0.04,0.01,0.06,0.06,0.04,0.01,0.05,0.05,0.03,0.01,
稀释每股收益,0.04,0.25,0.17,0.15,0.1,0.13,0.13,0.11,0.08,0.09,0.07,0.02,0,0.01,0.03,0.06,0.04,0.27,0.2,0.13,0.05,0.21,0.17,0.07,0.02,0.02,-0.01,0.02,0.02,0.29,0.22,0.2,0.11,0.15,0.16,0.11,0.05,-0.27,-0.18,-0.15,-0.04,0.08,0.06,0.04,0.01,0.06,0.06,0.04,0.01,0.05,0.05,0.03,0.01,
