报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),10145,48558,30691,20499,11490,33716,21733,13337,8815,46246,30354,18598,8002,43277,28522,17571,7155,37962,30861,19270,
营业收入(万元),10145,48558,30691,20499,11490,33716,21733,13337,8815,46246,30354,18598,8002,43277,28522,17571,7155,37962,30861,19270,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),8253,44016,27260,18129,9839,28016,16826,10467,6823,36828,25036,15072,6180,34358,22285,14035,5752,30289,24921,15101,
营业成本(万元),7073,35504,22505,15250,8443,22944,13444,8575,5463,30030,20604,12137,4721,27033,17783,10776,3957,24593,19228,11537,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),113,756,406,268,133,391,173,147,112,423,211,122,74,307,192,130,85,362,198,178,
销售费用(万元),188,1025,627,341,166,1188,727,512,298,849,482,362,144,982,758,506,127,746,725,500,
管理费用(万元),1197,4846,2787,1883,845,4218,3177,1959,954,4189,2928,2048,926,3741,2396,1643,751,3282,3118,1897,
财务费用(万元),210,177,199,89,49,-7,-30,-42,5,-89,15,63,82,456,416,343,213,626,674,898,
资产减值损失(万元),-528,1708,736,297,203,-718,-663,-683,-8,1426,798,339,233,1839,740,637,620,681,978,90,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),308,62,598,95,123,836,650,499,69,313,200,68,27,112,79,41,0,24,71,52,
对联营企业和合营企业的投资收益(万元),--,-659,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2214,4912,4029,2465,1774,6537,5556,3368,2061,9732,5518,3594,1849,9030,6316,3576,1402,7697,6011,4221,
营业外收入(万元),195,2188,2162,2105,76,186,105,64,37,1149,869,419,4,453,188,95,16,98,291,45,
营业外支出(万元),5,21,530,530,3,75,20,14,10,65,34,21,9,94,40,28,9,42,32,26,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4,
利润总额(万元),2404,7079,5661,4040,1847,6648,5641,3418,2087,10816,6353,3992,1844,9389,6465,3643,1409,7752,6270,4240,
所得税费用(万元),371,1058,750,569,286,961,868,530,316,1579,1009,627,284,1396,1352,664,358,1137,984,602,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2033,6022,4911,3471,1561,5687,4773,2888,1771,9237,5344,3365,1560,7993,5113,2979,1050,6615,5286,3637,
归属于母公司所有者的净利润(万元),2033,6020,4911,3471,1561,5687,4773,2888,1771,9237,5344,3365,1560,7993,5113,2979,1050,6615,5286,3637,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.08,0.25,0.2,0.14,0.06,0.24,0.32,0.27,0.22,1.23,0.73,0.48,0.2,1.33,0.85,0.5,0.18,1.1,0.88,0.61,
稀释每股收益,0.06,0.25,0.2,0.14,0.06,0.23,0.31,0.27,0.22,1.23,0.73,0.48,0.2,1.33,0.85,0.5,0.13,1.1,0.88,0.61,
