报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),120718,455307,340240,239131,126733,405921,305391,198337,98445,313998,225627,146232,71893,243305,187292,122755,57354,213270,159382,106005,51717,210366,71874,45170,25097,110725,82877,50709,20162,91436,69944,45730,21790,73048,58158,38235,65384,48769,41185,
营业收入(万元),120718,455307,340240,239131,126733,405921,305391,198337,98445,313998,225627,146232,71893,243305,187292,122755,57354,213270,159382,106005,51717,210366,71874,45170,25097,110725,82877,50709,20162,91436,69944,45730,21790,73048,58158,38235,65384,48769,41185,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
营业总成本(万元),114944,424130,316639,223642,116358,379125,283301,183326,91815,288047,206326,134210,67427,230142,174291,112777,53677,203399,150307,101401,48780,199518,67175,43261,23571,100124,71962,44063,18155,79139,59500,39988,19148,61321,48381,32458,57256,42456,37470,
营业成本(万元),100430,360447,272093,194253,103571,317032,239432,155101,77935,233346,168565,108938,53231,188339,144001,96141,45839,166738,126324,85466,41884,166700,54530,34874,19937,82989,60353,36951,15041,65603,50178,34078,16246,49981,40714,27253,47332,34953,30768,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
