报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),18985,13328,6806,64031,32655,24145,11043,69929,51111,39886,20148,125546,96723,77236,35769,178692,109182,73827,36573,172550,93404,59953,28855,126592,93232,64559,26420,113030,95052,66509,29396,84994,64543,50421,21343,84574,51215,30703,14447,75341,55053,40074,16718,48916,61877,37806,10443,97691,43129,34213,20711,
营业收入(万元),18985,13328,6806,64031,32655,24145,11043,69929,51111,39886,20148,125546,96723,77236,35769,178692,109182,73827,36573,172550,93404,59953,28855,126592,93232,64559,26420,113030,95052,66509,29396,84994,64543,50421,21343,84574,51215,30703,14447,75341,55053,40074,16718,48916,61877,37806,10443,97691,43129,34213,20711,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),27595,19556,9262,101496,50683,38215,13425,118357,55647,40025,20966,143630,100084,77539,37047,179033,110698,74389,36995,176008,96626,62685,28433,135414,93401,64513,27388,118273,96680,67155,30980,94874,68860,52618,22503,89697,54218,32441,15295,86311,54570,38780,16475,54907,61339,37514,11603,105045,44467,34011,20907,
营业成本(万元),14354,9825,4939,36816,26500,19857,9119,61421,40642,30717,15731,108803,84480,66929,31880,152450,95789,64698,32084,151706,82423,53280,24236,112667,81777,57203,23428,99179,87491,60725,27923,78063,59461,46197,19164,71222,43944,25602,11865,63873,44338,31806,12910,37624,50938,30672,8373,83454,32766,25601,16827,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),391,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),94,92,28,265,58,55,3,360,137,136,98,775,210,161,107,229,127,84,44,340,73,43,22,331,200,98,45,299,299,221,68,337,189,147,106,437,401,109,50,418,268,205,43,359,179,120,28,456,119,83,31,
销售费用(万元),1307,899,489,2223,1514,935,463,2089,1526,1023,597,2693,2090,1392,685,2686,2092,1381,708,2511,2152,1419,794,2796,2045,1267,669,2243,1397,1120,463,2444,1884,1283,639,2333,1365,898,475,2206,1572,1158,555,2220,1659,1118,611,2832,1904,1271,638,
管理费用(万元),5659,4153,1808,12231,8841,5762,2815,15646,9944,6162,3377,15477,10163,7065,3521,16123,10185,6490,3386,14102,9421,6206,2671,13576,7827,5055,2702,10997,6250,4303,2043,9180,6336,4198,2260,9965,7155,4721,2438,10813,6569,4564,2419,9169,6772,4412,2147,12487,7219,5236,2651,
财务费用(万元),4540,3122,1759,7758,5847,3542,1025,4334,3390,1980,1163,4247,2906,1846,855,3874,2353,1583,773,3231,2372,1517,708,2705,1394,731,544,2221,1103,646,482,1253,969,773,335,1091,1057,816,467,1803,1745,968,548,2308,1714,1114,444,3512,2352,1713,760,
资产减值损失(万元),1250,1464,237,42203,7924,8065,--,34507,7,7,--,11635,235,146,--,3670,153,153,--,4118,185,220,--,3339,159,159,--,3334,140,140,--,3597,20,20,0,4647,295,295,--,7197,78,78,--,3226,77,77,0,2303,106,106,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
投资收益(万元),1432,887,503,3482,222,243,297,228,293,92,208,5888,166,228,191,309,83,176,143,1291,464,400,-87,672,68,-28,-2,2978,1501,682,582,344,225,98,28,3101,623,-81,-310,376,-18,-116,59,-584,-240,-95,45,25516,1858,748,148,
对联营企业和合营企业的投资收益(万元),1432,887,503,231,222,243,297,--,293,92,208,--,166,228,191,309,83,176,143,554,464,400,-87,666,68,-28,-2,2560,1467,648,582,362,225,98,28,-335,623,-69,-310,87,-18,-116,59,-919,-380,-235,45,-857,1858,748,148,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-7123,-5305,-1934,-33796,-17806,-13827,-2085,-48201,-4243,-47,-610,-12196,-3196,-74,-1086,-32,-1434,-386,-280,-2166,-2758,-2331,335,-8150,-101,18,-970,-2265,-126,37,-1002,-9535,-4092,-2100,-1132,-2022,-2379,-1819,-1157,-10594,465,1178,301,-6575,298,198,-1115,18161,521,951,-47,
营业外收入(万元),--,0,--,936,95,66,34,732,329,191,154,2500,394,334,312,1477,979,717,622,4316,3550,3363,68,351,590,492,176,3767,656,342,164,747,401,399,263,3566,318,318,114,563,--,0,--,8465,0,0,0,1433,13,13,0,
营业外支出(万元),3853,2847,44,155,5,5,--,103,22,22,20,122,104,5,2,90,0,0,0,7,5,3,2,73,57,42,24,21,7,2,--,5,1,0,0,419,8,6,0,56,7,6,1,491,1,0,0,177,9,8,5,
非流动资产处置损失(万元),--,--,--,--,3,3,--,81,0,-2,0,121,103,5,1,89,--,0,0,-185,--,--,2,11,29,29,24,-3149,7,--,--,5,1,--,0,-2412,5,--,--,48,6,6,1,-7195,--,--,0,-1246,--,--,0,
利润总额(万元),-10976,-8152,-1978,-33016,-17716,-13766,-2051,-47571,-3937,122,-476,-9818,-2906,254,-776,1355,-455,331,342,2142,787,1028,402,-7872,432,468,-818,1482,522,377,-838,-8794,-3692,-1701,-869,1126,-2068,-1506,-1044,-10087,458,1172,300,1399,298,198,-1115,19417,525,956,-52,
所得税费用(万元),66,37,5,2051,74,37,12,18,55,45,--,53,90,42,5,373,112,98,--,600,18,4,--,45,8,8,6,73,4,4,--,6,231,233,229,25,-2,-2,--,175,9,7,1,236,-266,-207,5,3157,-122,-124,8,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-11042,-8189,-1984,-35067,-17790,-13802,-2063,-47589,-3992,77,-476,-9871,-2995,211,-782,982,-566,233,342,1542,768,1024,402,-7917,424,460,-824,1409,518,372,-838,-8801,-3923,-1934,-1098,1101,-2067,-1505,-1044,-10262,449,1165,299,1163,564,405,-1119,16260,647,1080,-60,
归属于母公司所有者的净利润(万元),-11103,-8224,-1979,-35013,-17795,-13791,-2047,-47211,-3862,161,-402,-9513,-2824,243,-710,912,-397,320,362,1557,920,1129,505,-7971,531,518,-773,1115,521,409,-849,-8776,-3894,-1938,-1068,1178,-1882,-1335,-972,-9977,438,1162,318,1299,598,462,-1075,16006,420,885,56,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),61,34,-5,-54,5,-12,-15,-379,-130,-84,-74,-358,-171,-32,-72,70,-170,-87,-20,-15,-152,-105,-103,55,-107,-58,-51,293,-3,-37,11,-25,-29,4,-30,-78,-184,-170,-72,-285,12,4,-19,-137,-35,-56,-44,254,227,194,-116,
基本每股收益,-0.29,-0.22,-0.05,-0.92,-0.47,-0.36,-0.05,-1.24,-0.1,0,-0.01,-0.25,-0.07,0.01,-0.02,0.02,-0.01,0.01,0.01,0.04,0.02,0.03,0.01,-0.21,0.01,0.01,-0.02,0.03,0.01,0.01,-0.02,-0.23,-0.1,-0.05,-0.03,0.03,-0.05,-0.04,-0.03,-0.3,0.01,0.04,0.01,0.04,0.02,0.02,-0.04,0.52,0.01,0.03,0,
稀释每股收益,-0.29,-0.22,-0.05,-0.92,-0.47,-0.36,-0.05,-1.24,-0.1,0,-0.01,-0.25,-0.07,0.01,-0.02,0.02,-0.01,0.01,0.01,0.04,0.02,0.03,0.01,-0.21,0.01,0.01,-0.02,0.03,0.01,0.01,-0.02,-0.23,-0.1,-0.05,-0.03,0.03,-0.05,-0.04,-0.03,-0.3,0.01,0.04,0.01,0.04,0.02,0.02,-0.04,0.52,0.01,0.03,0,
