报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
营业总收入(万元),77627,344967,253602,159748,68669,308639,218967,137242,64429,182679,111750,70401,30035,92844,58629,26349,8201,39920,28435,17748,7910,35632,26045,15758,7348,30089,21645,13555,5989,29397,21266,13682,5912,24088,5181,16812,14544,
营业收入(万元),77627,344967,253602,159748,68669,308639,218967,137242,64429,182679,111750,70401,30035,92844,58629,26349,8201,39920,28435,17748,7910,35632,26045,15758,7348,30089,21645,13555,5989,29397,21266,13682,5912,24088,5181,16812,14544,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
营业总成本(万元),70221,306256,218846,140115,62229,273287,192729,120092,56295,163895,99846,63655,27351,81553,50761,22746,7163,33289,23273,15039,6851,29436,21434,13047,6226,23982,17574,11029,4916,23477,17310,11444,4890,19738,4309,13748,11802,
营业成本(万元),55538,245359,178039,113425,48472,217056,151369,94152,43840,129822,79154,49815,21013,63642,39286,16554,4747,22556,15927,10300,4866,20224,14579,8777,4433,16935,12517,7800,3417,16535,12401,8068,3384,14594,3044,10144,9213,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
研发费用(万元),2180,11084,8428,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
营业税金及附加(万元),530,1830,1253,893,355,1360,879,606,375,963,391,263,106,371,221,93,26,101,61,26,9,52,45,22,12,73,50,38,14,60,42,23,9,53,17,56,64,
销售费用(万元),4662,20769,14465,8989,3978,18785,14819,9564,4798,13156,8902,5839,2913,8200,5635,3278,1360,5734,4197,2842,1286,4174,3040,1975,950,3413,2485,1630,804,2965,2028,1404,653,2327,544,1280,995,
管理费用(万元),5472,25732,17721,16547,7783,32609,23367,14829,7009,20341,11345,7345,3307,9466,6015,2818,1066,4964,3364,2210,878,4855,3661,2224,892,3896,2811,1826,834,3687,2609,1672,690,2280,501,1940,1364,
财务费用(万元),1141,-1329,-1512,-80,1856,1957,1444,886,345,-1020,-520,-17,123,-680,-572,-203,-85,-350,-390,-335,-159,-154,-131,-79,-95,-619,-457,-358,-167,21,163,207,102,354,95,212,302,
资产减值损失(万元),698,2810,451,341,-216,1520,852,54,-72,632,574,410,-112,555,175,207,49,283,114,-5,-30,284,239,128,34,284,168,93,14,209,66,70,50,131,108,114,-134,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,
投资收益(万元),-179,5285,5199,4580,1,528,-69,-49,-28,79,28,93,-160,-106,-1,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,
对联营企业和合营企业的投资收益(万元),-179,651,632,119,1,-40,-69,-49,-28,-51,28,93,-160,-106,-1,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
营业利润(万元),7628,47501,41789,25599,6903,37171,26909,17745,8106,18863,11931,6838,2524,11185,7868,3603,1037,6631,5162,2709,1058,6196,4611,2711,1122,6107,4071,2526,1074,5920,3956,2238,1022,4350,872,3065,2742,
营业外收入(万元),96,218,118,94,14,128,476,188,331,1289,508,324,93,626,392,192,38,520,255,67,46,389,284,65,16,288,225,43,25,677,548,228,46,319,17,424,193,
营业外支出(万元),32,180,128,64,19,81,430,75,20,214,46,27,18,80,75,8,5,25,21,17,13,13,11,1,1,4,4,4,3,2,2,2,1,--,0,8,13,
非流动资产处置损失(万元),--,--,--,--,0,--,396,58,8,174,27,15,13,40,6,1,--,16,13,13,12,2,0,--,0,0,0,0,0,0,--,--,0,--,0,0,0,
利润总额(万元),7692,47539,41779,25628,6898,37217,26955,17858,8416,19938,12394,7136,2598,11731,8185,3787,1070,7126,5396,2758,1091,6572,4884,2775,1136,6392,4293,2566,1095,6595,4503,2464,1067,4669,889,3481,2922,
所得税费用(万元),1818,6950,4936,3057,1204,6203,4070,2723,1118,3454,2000,1073,482,2027,1210,558,183,1095,996,393,263,1041,799,360,196,1073,560,315,185,1257,767,428,183,809,180,575,581,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
净利润(万元),5875,40589,36843,22571,5694,31014,22886,15135,7298,16485,10394,6063,2116,9704,6975,3229,887,6030,4401,2365,829,5532,4084,2416,941,5319,3732,2251,910,5338,3735,2036,884,3860,709,2906,2340,
