报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),35456,114548,75655,44844,17675,54735,38336,24862,10052,42878,28719,19164,7955,36540,27084,17681,24764,22735,18342,
营业收入(万元),35456,114548,75655,44844,17558,54735,38336,24862,10052,42878,28719,19164,7955,36540,27084,17681,24764,22735,18342,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),29033,91946,60175,34540,14362,39891,26842,16772,7462,31173,20448,13067,5804,27729,19652,12642,20362,19749,16035,
营业成本(万元),13796,44444,28210,15905,6159,17246,11720,7485,3048,14248,9908,6484,3040,12835,9626,6326,10451,11181,9262,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),164,593,297,169,71,228,88,56,22,88,56,39,9,90,71,56,83,109,88,
销售费用(万元),7404,23794,16147,9777,3818,13440,8981,5371,2257,9651,5906,3487,1400,8384,5479,3319,4758,3268,2564,
管理费用(万元),6227,20175,13492,8162,3883,10245,6541,4130,2083,7488,4793,2921,1317,6236,4182,2834,5021,4543,3864,
财务费用(万元),706,2097,596,120,367,-1156,-649,-487,-6,-579,-375,-24,-5,67,-51,-72,28,295,307,
资产减值损失(万元),736,843,1433,408,65,-112,161,217,58,277,160,161,43,116,345,180,22,352,-50,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-11,--,--,--,--,--,
投资收益(万元),92,286,240,210,102,1028,755,436,182,474,230,160,-26,349,140,132,--,--,--,
对联营企业和合营企业的投资收益(万元),9,9,9,8,--,4,13,-0,--,1,-0,-0,-0,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),6960,26060,18160,12385,3415,15872,12249,8526,2772,12179,8501,6257,2125,9149,7573,5171,4402,2987,2308,
营业外收入(万元),105,774,165,146,760,1606,1227,671,290,2274,1465,616,306,2336,1631,992,2578,1256,1338,
营业外支出(万元),26,163,108,15,13,56,14,--,--,38,18,13,--,28,12,7,10,0,2,
非流动资产处置损失(万元),--,--,5,2,--,27,--,--,--,19,--,--,--,23,1,1,--,--,2,
利润总额(万元),7039,26671,18217,12516,4162,17423,13462,9198,3062,14415,9947,6859,2432,11456,9192,6156,6970,4243,3643,
所得税费用(万元),1227,4165,2617,1698,700,2872,1658,1163,448,1880,1421,1009,414,1620,1459,1014,1070,455,476,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),5812,22507,15600,10818,3462,14551,11804,8035,2614,12535,8526,5850,2017,9836,7733,5142,5900,3788,3167,
归属于母公司所有者的净利润(万元),5519,21070,15309,10925,3514,14499,11743,8035,2614,12535,8526,5850,2017,9836,7733,5142,5900,3791,3167,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,-905,--,--,--,--,--,--,--,--,--,--,10,
少数股东损益(万元),294,1437,292,-107,-52,52,61,--,--,--,--,--,--,--,--,--,--,-3,0,
基本每股收益,0.31,1.2,0.87,0.62,0.2,0.82,0.67,0.68,0.3,1.63,1.16,0.89,0.31,1.49,1.17,0.78,0.89,0.57,--,
稀释每股收益,0.31,1.2,0.87,0.62,0.2,0.82,0.67,0.68,0.3,1.63,1.16,0.89,0.31,1.49,1.17,0.78,0.89,0.57,--,
