报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),430737,205054,871535,629380,400833,178622,730826,516241,326268,156670,797801,571117,375179,190224,796693,598079,404459,191167,853335,634183,404754,185614,748602,560928,371972,694642,342515,700232,447779,498141,
营业收入(万元),430737,205054,871535,629380,400833,178622,730826,516241,326268,156670,797801,571117,375179,190224,796693,598079,404459,191167,853335,634183,404754,185614,748602,560928,371972,694642,342515,700232,447779,498141,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),408359,196223,840752,602169,381765,170730,706248,490876,310889,153026,780066,558793,368254,187354,782387,588662,398864,189153,842776,626516,399671,183575,739152,553047,366326,682520,335358,687711,441172,488087,
营业成本(万元),377147,180303,771500,556246,351934,156105,637652,452390,287076,140637,728256,522355,344410,176306,740794,559594,379688,180063,806594,600665,383256,175475,704804,528483,350523,649988,320908,659968,418500,465484,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),362,174,900,569,345,148,717,319,194,60,170,163,117,45,831,763,575,252,720,395,202,96,1349,1083,658,2155,1024,1787,1288,1502,
销售费用(万元),20394,10026,39112,28700,18681,8983,35253,25356,16313,7969,34086,24423,15595,7353,24581,18013,11726,5739,22255,16264,10642,5294,20375,14969,9445,16624,7518,14363,12523,12682,
管理费用(万元),11431,5382,23319,16025,10486,5432,20647,11213,5997,3532,14323,10145,6745,3020,13114,8826,5776,2621,11344,7971,4837,2477,10366,7027,4401,10364,4550,9462,8064,7521,
财务费用(万元),-183,382,927,713,392,61,821,1548,1254,827,2276,1698,1383,632,2017,1462,1095,477,1746,1220,731,233,2109,1490,1299,2976,1372,1865,369,333,
资产减值损失(万元),-791,-44,4994,-84,-73,1,11160,50,55,--,955,8,4,-1,1051,4,4,1,117,2,3,--,150,-6,0,413,-14,266,429,565,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,114,41,51,-166,88,
投资收益(万元),1379,1041,4474,685,461,--,932,462,--,--,101,101,101,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-486,--,
对联营企业和合营企业的投资收益(万元),29,6,234,5,2,--,462,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),23818,9886,35405,27896,19528,7892,25509,25827,15379,3644,17836,12424,7026,2870,14306,9417,5595,2014,10560,7667,5084,2039,9449,7881,5646,12236,7198,12573,5954,10143,
营业外收入(万元),432,414,707,616,467,335,2409,2037,1957,264,2099,1905,1532,451,1269,1098,924,559,721,390,314,49,897,630,619,1106,1008,608,1062,1219,
营业外支出(万元),157,134,180,59,39,7,194,144,36,17,324,111,54,6,178,135,94,54,102,53,46,27,55,27,7,40,30,37,40,90,
非流动资产处置损失(万元),--,--,--,38,34,6,27,22,17,12,109,95,43,2,82,58,21,2,79,35,31,22,25,13,3,--,--,27,6,--,
利润总额(万元),24093,10166,35931,28454,19956,8219,27725,27719,17300,3891,19610,14218,8504,3315,15397,10381,6426,2519,11179,8004,5352,2062,10291,8484,6258,13302,8176,13144,6976,11272,
所得税费用(万元),5262,2199,7000,5996,4033,1669,4039,5173,3190,769,4192,3091,1762,679,3478,2385,1538,677,3048,2099,1392,611,2672,2068,1316,2967,1974,2859,1407,2266,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),18831,7967,28931,22458,15923,6550,23686,22546,14110,3122,15419,11126,6742,2635,11919,7995,4888,1842,8132,5905,3960,1451,7619,6417,4942,10335,6202,10285,5569,9006,
归属于母公司所有者的净利润(万元),18155,7641,27856,21458,15331,6278,22366,21479,13462,2895,14314,10322,6142,2393,11596,7995,4888,1842,8132,5905,3960,1451,7619,6417,4942,10335,6202,10150,5310,9006,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2978,1750,--,
少数股东损益(万元),676,326,1076,1000,592,272,1320,1067,648,227,1105,804,600,243,324,-0,-0,-0,-0,-0,-0,--,-0,-0,-0,-0,-0,135,259,-0,
基本每股收益,0.18,0.08,0.28,0.21,0.15,0.06,0.25,0.25,0.16,0.04,0.18,0.13,0.08,0.06,0.29,0.2,0.12,0.05,0.2,0.15,0.1,0.04,0.21,0.19,0.16,0.34,0.21,0.34,0.18,0.3,
稀释每股收益,0.18,0.08,0.28,0.21,0.15,0.06,0.25,0.24,0.16,0.04,0.18,0.13,0.08,0.06,0.29,0.2,0.12,0.05,0.2,0.15,0.1,0.04,0.21,0.19,0.16,--,--,--,--,--,
