报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),3226,2239,1070,3964,3406,2173,1165,3886,2822,1716,824,9896,8942,5842,2776,19810,10875,5807,2897,21435,10441,6620,2903,31266,21512,10682,4310,16534,11733,7367,3307,14329,10226,6457,2960,13331,9976,6358,3370,15899,12194,8004,4336,18531,12471,6770,3334,19649,11292,7308,2965,
营业收入(万元),3226,2239,1070,3964,3406,2173,1165,3886,2822,1716,824,9896,8942,5842,2776,19810,10875,5807,2897,21435,10441,6620,2903,31266,21512,10682,4310,16534,11733,7367,3307,14329,10226,6457,2960,13331,9976,6358,3370,15899,12194,7842,4336,18531,12471,6770,3334,19649,11292,7308,2965,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,0,--,0,--,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,0,--,0,--,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,0,--,0,--,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,162,--,--,0,--,--,--,0,--,0,
营业总成本(万元),2418,1532,1077,5325,5240,3236,1103,7007,8285,6905,1430,10641,10361,7026,3309,22684,11947,6669,4091,19857,11873,7312,4033,30118,20171,10058,4260,15572,11730,7364,3603,15352,10040,5662,3901,19702,12997,8835,4440,21915,15260,9801,5554,23464,15769,9139,4458,29550,14485,9349,3258,
营业成本(万元),945,597,223,1231,1135,666,230,1314,843,518,246,2164,1845,1096,518,9518,3191,1200,615,7322,2461,1653,859,17329,11086,4043,1316,3462,2506,1461,748,3169,2314,1439,746,2957,2131,1258,671,3472,2780,1867,5554,5099,2774,1416,644,7940,2405,1555,569,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,0,--,0,--,0,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,0,--,0,--,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,0,--,--,--,0,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,0,--,0,--,0,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,0,--,0,--,0,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,0,--,0,--,0,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,0,--,0,--,0,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,0,--,0,--,0,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,83,--,--,0,--,--,--,0,--,0,
营业税金及附加(万元),77,52,26,112,94,88,8,150,122,93,61,610,567,365,173,797,553,332,188,863,676,424,171,872,660,419,214,1021,660,412,198,745,538,346,155,694,515,329,175,764,572,423,192,943,697,415,174,1023,650,443,151,
销售费用(万元),--,--,--,--,--,--,--,--,--,--,--,3597,3757,2753,1366,5665,4236,2692,1323,5671,4313,2739,1397,5847,4229,2930,1423,6001,4605,2922,1442,5581,4258,2738,1242,5499,3881,2553,1377,5755,4500,2794,1827,6409,5104,3223,1490,6159,4216,3399,797,
管理费用(万元),2011,1512,909,3615,2977,2203,919,4943,3657,2593,1070,3916,3300,2042,1054,4422,3062,1933,932,4479,3364,2380,1190,4519,3522,2407,1213,4575,3705,2388,1139,5306,4146,2737,1323,5089,3807,2478,1139,5967,4260,2667,1476,5229,3616,2344,1360,5937,2950,2016,911,
财务费用(万元),-113,-113,-76,-166,-2,-1,-2,143,-205,-96,48,337,238,450,155,2148,756,544,504,1238,833,351,438,888,503,244,95,504,478,437,309,2707,1341,981,398,3726,2094,1649,1028,4922,3128,1993,913,4191,2744,1876,790,3898,2513,1691,831,
