报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
营业总收入(万元),79179,40994,104112,65557,44503,15029,45708,27992,17906,5364,29317,20454,14400,6316,36705,24119,17364,7979,28020,19605,14012,5355,30451,20719,14750,5253,23017,17805,12710,3156,22197,2022,15284,13857,
营业收入(万元),79179,40994,104112,65557,44503,15029,45708,27992,17906,5364,29317,20454,14400,6316,36705,24119,17364,7979,28020,19605,14012,5355,30451,20719,14750,5253,23017,17805,12710,3156,22197,2022,15284,13857,
利息收入(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业总成本(万元),70979,36644,92172,57220,38805,14151,37525,22444,14940,6352,28462,20024,14494,6332,29376,18816,12837,6230,23023,15283,10258,4482,24653,16611,11673,4801,19674,14561,10201,2945,17070,1988,11743,10880,
营业成本(万元),55457,29021,62717,40159,27589,9249,20400,12123,8261,3016,15047,10629,8202,3661,17803,11767,8507,3757,13487,9053,6305,2489,16954,11881,8681,3245,12963,9676,6923,1677,12274,1086,8196,7212,
利息支出(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业税金及附加(万元),690,238,1292,756,532,286,505,108,74,26,208,137,120,8,285,108,40,5,313,249,177,125,306,157,84,68,303,89,61,14,109,9,70,78,
销售费用(万元),6231,2881,11141,6824,4263,2206,7898,5137,3338,1643,6298,4401,2993,1327,5049,3402,2095,1222,4216,3007,2038,1007,4034,2727,1730,770,3335,2366,1544,620,2278,389,1743,1807,
管理费用(万元),6872,2900,12910,7449,4885,1963,9291,5229,3255,1633,7098,5405,3480,1544,6868,4188,2626,1346,5689,3468,2146,1094,4112,2545,1653,949,3518,2458,1596,654,2306,517,1813,1842,
财务费用(万元),-24,892,1434,968,488,186,-1523,-461,-338,68,-622,-827,-507,-261,-1028,-808,-591,-133,-885,-684,-458,-282,-1029,-851,-564,-285,-549,-84,-44,-21,-72,-15,-79,-57,
资产减值损失(万元),1754,711,2679,1065,1047,261,954,309,350,-34,435,278,207,55,399,159,160,33,203,190,50,49,277,152,88,55,103,56,120,0,174,3,-1,-2,
公允价值变动收益(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,107,-297,
投资收益(万元),177,96,230,40,40,17,1122,1093,63,27,437,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,-82,-11,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业利润(万元),9020,4794,14010,8563,5888,896,9305,6642,3029,-961,1291,430,-95,-16,7329,5303,4527,1748,4997,4321,3754,873,5799,4108,3077,452,3343,3244,2510,211,5127,34,3567,2669,
营业外收入(万元),140,67,149,1379,1003,317,883,470,332,132,757,954,216,19,486,219,94,57,535,406,107,55,289,228,119,10,648,153,62,15,468,0,237,256,
营业外支出(万元),15,3,44,23,32,12,80,21,3,1,16,11,9,1,32,3,1,1,13,6,0,0,13,4,2,1,2,1,0,0,6,0,15,7,
非流动资产处置损失(万元),--,--,--,10,2,--,55,5,2,0,5,2,2,1,26,-1,1,--,9,6,0,--,6,--,0,--,--,--,--,0,0,0,0,0,
利润总额(万元),9144,4858,14115,9919,6860,1200,10108,7091,3359,-829,2033,1373,113,2,7783,5519,4620,1804,5519,4721,3860,928,6076,4331,3195,461,3989,3396,2571,226,5589,34,3789,2917,
所得税费用(万元),918,544,977,1150,767,314,1382,1085,541,-161,-131,-93,-38,-42,878,803,647,310,706,790,617,168,890,711,523,74,633,499,360,9,762,7,525,386,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
净利润(万元),8226,4314,13138,8769,6092,886,8726,6006,2818,-668,2164,1466,150,44,6905,4716,3973,1494,4813,3931,3244,760,5186,3621,2672,387,3356,2897,2211,216,4827,27,3264,2531,
归属于母公司所有者的净利润(万元),8313,4414,13201,8714,6108,910,8628,5945,2734,-659,2142,1466,155,65,6731,4716,3973,1494,4813,3931,3244,760,5186,3621,2672,387,3356,2897,2211,216,4827,27,3264,2531,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,
少数股东损益(万元),-86,-100,-64,55,-15,-24,98,61,83,-9,22,-0,-4,-22,174,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,-0,
基本每股收益,0.14,0.07,0.22,0.18,0.15,0.02,0.23,0.16,0.07,-0.02,0.06,0.04,0,0,0.3,0.21,0.18,0.14,0.44,0.36,0.3,0.07,0.47,0.33,0.24,0.05,0.46,0.41,0.35,0.03,0.77,0,0.52,0.4,
稀释每股收益,0.14,0.07,0.22,0.18,0.15,0.02,0.23,0.16,0.07,-0.02,0.06,0.04,0,0,0.3,0.21,0.18,0.14,0.44,0.36,0.3,0.07,0.47,0.33,0.24,0.05,0.46,0.41,0.35,0.03,0.77,0,0.52,0.4,
