报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),9649,38935,28613,19216,8867,32004,23393,15270,6874,30216,22921,15195,7338,30135,22787,15080,7192,26780,19689,13181,6139,23582,17290,11294,5556,22993,17013,11113,5363,21580,10696,15204,16432,15974,
营业收入(万元),9649,38935,28613,19216,8867,32004,23393,15270,6874,30216,22921,15195,7338,30135,22787,15080,7192,26780,19689,13181,6139,23582,17290,11196,5556,22993,17013,11113,5363,21580,10696,15204,16432,15974,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,98,--,--,--,--,--,0,--,--,--,--,
营业总成本(万元),7339,30556,21828,14381,6394,25562,18162,11747,5395,24111,17862,11871,5892,24066,17825,11848,5679,21512,15729,10585,4865,18991,13939,8965,4375,18862,13822,9050,4462,17425,8645,12372,13848,12059,
营业成本(万元),5933,22765,16969,11242,5084,19894,14590,9437,4359,19674,15037,10132,4980,19780,15060,10072,4796,17911,13331,9172,4265,16205,11990,7881,3893,15241,11307,7407,3561,13970,6940,10013,11147,10709,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
