报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),173347,100208,360932,261084,175476,98015,390157,271007,194502,97679,400513,272457,187541,103880,157158,111152,81415,49826,166571,131688,59956,31644,175933,133917,95990,50161,153523,103757,70855,37223,174291,121646,92023,35314,156535,120954,72783,42944,175937,127387,78763,40162,183214,141541,101425,48115,124942,96483,66797,40173,
营业收入(万元),173347,100208,360932,261084,175476,98015,388766,269951,193735,97243,398406,271148,186879,103880,157158,111152,81415,49826,166571,131688,59956,31644,175933,133917,95990,50161,153523,103757,70855,37223,174291,121646,92023,35314,156535,120954,72783,42944,175937,127387,78763,40162,183214,141541,101425,48115,124942,96483,66797,40173,
利息收入(万元),--,--,--,--,--,--,1391,1057,766,436,2107,1310,662,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
营业总成本(万元),161588,93986,329521,242149,159147,87551,377037,277170,199925,98921,397937,280803,191656,102818,186138,135793,96964,52103,187926,146128,69922,36206,205180,154054,98931,52784,180553,123352,82664,42993,181344,129814,92716,38352,161654,121726,74767,43352,192609,133385,81782,39788,180930,134166,94371,46029,119147,97440,66749,40763,
营业成本(万元),134713,81364,271833,202143,132562,75172,310523,230192,169067,84543,334291,237944,162982,89841,156646,115314,80238,45043,165631,127678,62115,31705,165704,125797,87268,45044,153551,107073,71351,36709,157988,113456,80821,33314,137171,105345,63863,36670,160095,113091,68876,34207,149570,114349,80852,39122,98824,77826,52935,33503,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,128,101,55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,
