报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),1908973,1304244,1001364,578624,1820009,1247820,925268,515895,1699959,1206735,876251,513054,1583011,1132469,793291,458439,1233844,814492,568341,266544,136545,108905,68665,33341,136805,106925,70479,42281,139496,103735,61740,31290,114643,79926,48833,25483,101649,72546,46223,30513,102337,71654,46097,26437,131801,95754,67368,36660,116867,86702,57340,29101,
营业收入(万元),1908973,1304244,1001364,578624,1820009,1247820,925268,515895,1699959,1206735,876251,513054,1583011,1132469,793291,458439,1233844,814492,568341,266544,136545,108905,68665,33341,136805,106925,70479,42281,139496,103735,61740,31290,114643,79926,48833,25483,101649,72546,46223,30513,102337,71654,46097,26437,131801,95754,67368,36660,116867,86702,57340,29101,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),1476300,968218,729353,425216,1386748,919691,680107,381394,1296754,897295,644004,388720,1189599,833389,579402,346925,921334,611222,421035,194112,118741,94285,59170,29025,122940,92033,61882,36549,125960,92405,55702,27299,104489,72070,44549,22582,93312,68179,43576,28065,90178,63221,39631,22077,111879,82885,57703,28970,102073,73403,47391,24029,
营业成本(万元),1129347,737885,594899,347754,1111042,742958,553837,314380,1037137,725090,518565,314323,945507,681484,464673,281400,741711,489429,339937,164914,77024,63094,38962,18913,86688,70249,47430,28624,97531,73510,43708,21549,84461,58616,36235,18429,78123,57437,37041,24977,74955,52140,32600,18331,91405,67661,46993,24272,85222,61655,39770,20160,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
