报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),63150,42080,16054,70750,47682,30975,13550,64300,43367,26368,10641,45684,29447,18729,7479,37474,26959,16895,6868,31121,21779,13531,5371,24072,17223,10562,4140,20707,14175,9691,16504,12494,9604,8061,
营业收入(万元),63150,42080,16054,70750,47682,30975,13550,64300,43367,26368,10641,45684,29447,18729,7479,37474,26959,16895,6868,31121,21779,13531,5371,24072,17223,10562,4140,20707,14175,9691,16504,12494,9604,8061,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),58382,39620,15930,72714,43799,29087,13225,55907,37587,23203,9776,38276,24185,15660,6565,30147,21672,13735,5956,24574,17304,10895,4690,18403,13421,8124,3421,16090,11082,7495,12359,9512,8231,6731,
营业成本(万元),39501,27397,11087,44243,30458,19465,8567,40392,27916,17003,6909,27257,17546,11201,4593,22698,16490,10412,4413,18071,12538,7760,3146,13381,9470,5707,2347,11535,7905,5480,8708,6575,5416,4522,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),2404,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),154,127,67,268,109,75,26,172,103,33,30,182,81,47,23,117,74,43,20,105,74,42,17,64,47,30,14,65,38,26,56,42,57,26,
销售费用(万元),8061,5124,1916,9222,4989,3332,1509,5712,3637,2309,1006,4233,2818,1961,927,3434,2542,1728,826,3066,2315,1532,701,2528,1853,1147,562,1848,1227,743,1401,1086,1091,991,
管理费用(万元),8405,6794,2802,14555,7502,5605,3079,9671,6534,4201,1912,6667,3861,2351,1057,3881,2628,1669,802,3412,2465,1667,924,3160,2291,1426,650,2398,1718,1105,2022,1736,1604,1006,
财务费用(万元),232,466,432,1574,896,657,420,-585,-192,-183,111,-601,-351,-49,-53,-194,-261,-171,-90,-223,-144,-160,-108,-792,-273,-220,-153,175,170,117,141,62,50,198,
资产减值损失(万元),-375,-288,-375,2851,-155,-47,-375,544,-411,-161,-193,539,230,149,19,211,198,54,-16,144,56,54,9,62,35,35,--,70,24,24,31,12,13,-12,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),29676,29818,37507,2423,1103,749,282,1103,973,562,31,806,356,392,159,513,166,7,--,31,-16,8,-22,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-558,-409,-215,-658,-365,-86,-74,-168,-13,-6,-7,-252,-222,-142,-68,-38,-19,--,--,0,-16,8,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),34435,32280,37658,1013,5058,2675,606,9496,6753,3728,896,8213,5618,3461,1073,7841,5453,3167,912,6578,4459,2643,659,5669,3801,2439,719,4617,3093,2196,4145,2982,1373,1329,
营业外收入(万元),518,120,83,1526,214,141,53,1069,106,87,15,490,227,75,3,246,224,43,8,312,108,24,11,374,91,7,5,134,133,16,197,117,40,17,
营业外支出(万元),27,24,7,377,20,2,1,86,36,10,2,21,10,9,8,5,0,0,--,5,4,3,0,12,0,0,0,2,1,1,12,32,30,1,
非流动资产处置损失(万元),--,--,--,--,11,0,--,47,9,1,--,7,7,6,5,1,0,--,--,2,2,2,--,11,--,0,--,--,--,--,4,--,--,0,
利润总额(万元),34927,32375,37733,2163,5252,2813,659,10479,6824,3804,908,8683,5836,3528,1069,8082,5676,3209,920,6885,4563,2665,670,6031,3892,2445,724,4748,3225,2212,4330,3068,1383,1346,
所得税费用(万元),2421,2490,2413,1078,241,227,257,1559,1177,781,298,1082,713,615,210,1254,901,545,190,1058,734,396,82,985,641,413,126,743,503,351,658,393,122,201,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),32506,29885,35321,1085,5011,2587,402,8920,5647,3023,610,7601,5123,2913,858,6828,4776,2664,730,5828,3829,2269,588,5046,3251,2032,599,4005,2722,1860,3672,2675,1261,1145,
归属于母公司所有者的净利润(万元),32440,30010,35491,5801,6186,3886,1141,9025,5995,3467,982,7601,5298,2929,847,6424,4547,2572,742,5697,3797,2278,632,4980,3222,2010,586,3973,2709,1850,3648,2627,1222,1135,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),66,-124,-170,-4716,-1174,-1299,-739,-105,-348,-444,-372,-0,-176,-16,11,404,229,92,-12,130,31,-9,-44,66,29,22,13,31,13,11,24,48,39,10,
基本每股收益,0.68,0.75,0.89,0.15,0.16,0.1,0.03,0.27,0.18,0.11,0.03,0.23,0.16,0.09,0.03,0.25,0.18,0.1,0.04,0.3,0.2,0.12,0.04,0.35,0.23,0.14,0.05,0.46,0.33,0.22,0.44,0.32,0.15,0,
稀释每股收益,0.68,0.75,0.89,0.15,0.16,0.1,0.03,0.27,0.18,0.11,0.03,0.23,0.16,0.09,0.03,0.25,0.18,0.1,0.04,0.3,0.2,0.12,0.04,0.35,0.23,0.14,0.05,0.46,0.33,0.22,0.44,0.32,0.15,0,
