报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),46265,29238,13141,54908,39784,25742,10822,52689,39673,57588,47200,47861,39508,
营业收入(万元),46265,29238,13141,54908,39784,25742,10822,52689,39673,57588,47200,47861,39508,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),43691,27022,11986,48011,34512,22227,9660,46344,34581,51893,43406,43194,35274,
营业成本(万元),36968,22902,10207,41650,29904,19353,8049,40429,30343,46511,37915,38058,31502,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),127,89,47,78,7,3,31,--,--,--,--,--,0,
销售费用(万元),1344,888,443,1791,1193,770,340,1683,1188,1607,1355,1390,939,
管理费用(万元),4541,2812,1321,5195,3640,2306,1179,4484,3318,4032,3487,3550,2577,
财务费用(万元),728,348,-32,-1034,-352,-260,59,-624,-447,-138,373,14,163,
资产减值损失(万元),-16,-16,--,331,120,54,--,372,179,-119,276,182,93,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),208,40,25,60,60,60,60,272,139,324,190,176,28,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2782,2256,1179,6957,5332,3576,1223,6618,5231,6019,3983,4844,4262,
营业外收入(万元),90,70,4,584,356,126,94,345,141,520,569,328,882,
营业外支出(万元),16,16,--,9,1,1,1,37,33,10,2,34,35,
非流动资产处置损失(万元),2,2,--,0,0,--,--,1,1,0,0,24,34,
利润总额(万元),2856,2310,1183,7532,5687,3700,1315,6926,5339,6529,4550,5138,5109,
所得税费用(万元),324,387,176,1041,809,537,220,982,741,770,615,855,739,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2532,1922,1007,6492,4878,3164,1095,5944,4598,5759,3935,4282,4370,
归属于母公司所有者的净利润(万元),2532,1922,1007,6492,4878,3164,1095,5944,4598,5759,3935,4282,4370,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.25,0.19,0.1,0.84,0.65,0.42,0.15,0.79,0.61,0.77,0.52,0.57,0.58,
稀释每股收益,0.25,0.19,0.1,0.84,0.65,0.42,0.15,0.79,0.61,0.77,0.52,0.57,0.58,
