报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),207882,133037,75518,208462,137109,90519,42041,166275,119814,80575,37948,120381,83195,54569,25343,83825,59225,40255,19310,67016,47952,31344,15991,67598,49877,33288,17578,57794,44979,28885,53625,36796,34463,
营业收入(万元),207882,133037,75518,208462,137109,90519,42041,166275,119814,80575,37948,120381,83195,54569,25343,83825,59225,40255,19310,67016,47952,31344,15991,67598,49877,33288,17578,57794,44979,28885,53625,36796,34463,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),130977,76678,37200,153488,108880,72408,34297,131046,94283,63657,31242,108256,69526,44203,20407,62904,43243,29106,14418,56056,40831,27177,13941,56442,40261,26080,13168,42062,30544,19513,37643,30529,30717,
营业成本(万元),94676,56507,24965,108831,80522,54038,25479,98033,72277,48870,23953,75566,51202,32672,15108,48257,33719,22940,11312,43320,32013,21223,11259,43555,31732,20513,10755,31299,23501,15160,27744,22389,22520,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),4380,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2091,1436,878,1979,1095,703,350,1537,792,563,365,708,530,377,229,512,294,204,95,551,389,270,102,525,391,240,78,490,414,290,583,149,164,
销售费用(万元),11862,6361,3222,12197,8185,5390,2691,9817,6359,4337,1948,5700,3623,2311,1201,1422,978,615,316,1161,796,558,202,1223,827,545,261,1183,846,528,1106,655,872,
管理费用(万元),19891,13252,5498,24787,17243,11236,5497,21461,14688,10051,4898,23825,12788,8389,3922,13159,8869,5830,2886,11259,7768,5157,2569,11481,8282,5416,2289,8325,4857,2960,6804,5733,4957,
财务费用(万元),-2361,-1120,2216,2814,1690,926,285,214,566,238,390,1676,831,401,-64,-807,-680,-544,-256,-348,-330,-209,-220,-1207,-1027,-715,-306,774,783,497,976,1104,2100,
资产减值损失(万元),437,242,422,2880,145,115,-3,-16,-400,-401,-313,781,552,53,11,360,63,62,64,114,195,177,28,864,56,81,91,-10,143,77,430,499,104,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
投资收益(万元),723,685,284,589,335,106,-150,-246,-23,-93,--,368,337,206,61,1401,871,564,272,40,--,--,--,--,--,0,--,--,--,--,-0,1,-323,
对联营企业和合营企业的投资收益(万元),-56,-63,--,-505,--,-264,--,-246,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-0,1,-1,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),78046,57280,38724,55959,29011,18393,7593,34983,25509,16825,6706,12492,14006,10572,4997,22322,16853,11713,5164,11000,7121,4167,2050,11156,9616,7208,4410,15733,14435,9372,15982,6268,3423,
营业外收入(万元),1635,1560,1502,992,874,720,373,1713,470,318,63,993,705,306,98,1014,528,324,24,1069,724,220,9,877,384,346,151,334,207,100,965,61,95,
营业外支出(万元),166,88,60,498,290,149,71,384,64,60,75,372,88,68,55,275,99,89,3,210,148,85,5,247,172,166,87,239,106,93,438,396,51,
非流动资产处置损失(万元),--,--,--,--,89,22,13,228,--,34,3,89,26,18,5,182,16,10,1,87,--,30,2,33,20,28,--,21,15,8,111,382,7,
利润总额(万元),79515,58752,40166,56453,29596,18964,7895,36311,25915,17083,6695,13114,14623,10810,5041,23061,17282,11949,5185,11859,7698,4302,2053,11787,9827,7388,4473,15828,14536,9379,16509,5932,3467,
所得税费用(万元),14758,9975,6400,9950,5990,4383,1394,6305,6326,4114,1687,2116,3188,2252,821,3638,2595,1786,766,1668,1178,662,332,1617,1368,1000,657,2615,2175,1420,2499,881,594,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),64757,48777,33765,46503,23605,14581,6501,30006,19589,12968,5007,10998,11435,8558,4220,19423,14687,10162,4419,10191,6520,3639,1722,10169,8459,6387,3816,13212,12361,7959,14010,5051,2873,
归属于母公司所有者的净利润(万元),65098,49002,33801,47405,24032,14913,6628,29977,19552,12958,4803,11257,11164,8510,4153,19454,14716,10191,4434,10213,6520,3639,1722,10169,8459,6387,3816,13212,12361,7959,14153,5246,3192,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,
少数股东损益(万元),-340,-225,-36,-902,-427,-333,-127,29,38,10,204,-259,271,48,67,-30,-29,-29,-14,-22,--,--,--,--,--,--,--,--,--,--,-143,-195,-319,
基本每股收益,1.06,0.79,0.55,0.77,0.39,0.24,0.11,0.51,0.34,0.22,0.08,0.2,0.19,0.15,0.14,0.68,0.51,0.35,0.25,0.57,0.36,0.2,0.1,0.56,0.47,0.35,0.42,1.87,1.84,1.19,2.11,0.78,0.48,
稀释每股收益,1.06,0.79,0.55,0.77,0.39,0.24,0.11,0.51,0.34,0.22,0.08,0.2,0.19,0.15,0.14,0.68,0.51,0.35,0.25,0.57,0.36,0.2,0.1,0.56,0.47,0.35,0.42,1.87,--,1.19,2.11,0.78,0.48,
