报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),97359,409464,285336,171717,72460,347930,249976,160139,72179,360337,266340,169252,70406,335354,230284,146849,68975,335991,245374,157059,73033,378600,270140,169932,76531,348839,254480,150770,60464,233697,154922,95865,41497,153860,104622,65574,218656,202542,132740,
营业收入(万元),97359,409464,285336,171717,72460,347930,249976,160139,72179,360337,266340,169252,70406,335354,230284,146849,68975,335991,245374,157059,73033,378600,270140,169932,76531,348839,254480,150770,60464,233697,154922,95865,41497,153860,104622,65574,218656,202542,132740,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业总成本(万元),96437,399569,277603,168302,71658,330593,235189,150924,69380,346184,253851,162004,69348,321004,218591,140033,67401,321712,234430,150824,70962,363471,258921,162542,73223,334154,243591,143570,57013,218957,144938,89735,38936,141266,94824,59712,211246,191751,123829,
营业成本(万元),90944,373755,260159,156971,66524,302233,215503,137858,61852,313180,232076,147290,61716,293683,200492,128421,61449,294799,215715,138722,65356,334056,238006,149384,66933,310044,227400,133556,52754,203792,134909,83422,35898,126105,84826,52985,194913,179894,114851,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业税金及附加(万元),418,2345,1613,1045,473,2342,952,527,285,968,550,445,442,985,653,573,453,1055,642,530,407,1031,486,359,310,411,98,5,3,328,247,232,101,540,414,308,777,378,203,
销售费用(万元),1282,9692,5712,3520,1097,9886,6231,3576,2159,10521,6277,3957,1728,8407,5044,2850,1182,8999,5713,3065,1248,10171,7007,3533,1283,8630,5228,2947,1078,6967,4489,2508,1329,5816,3466,2504,5371,3859,2924,
管理费用(万元),2285,9002,6891,4477,2151,9573,7427,5100,2858,13570,9056,6140,3176,9866,6199,4308,1879,8759,6277,4147,1819,8271,5921,4080,2033,7704,5028,3489,1475,5809,3797,2520,1153,5956,4736,2961,5592,4824,4177,
财务费用(万元),1189,4498,3083,2036,712,5512,4336,2859,1329,6546,4659,3103,1515,7319,5437,3052,1455,7286,5134,3268,1464,8545,6375,4140,1922,5874,3665,2331,787,1647,1111,691,202,2225,1830,1403,3560,2409,1618,
资产减值损失(万元),320,277,145,253,700,1048,740,1004,897,1400,1233,1069,770,744,766,830,984,814,948,1090,668,1397,1127,1046,743,1492,2172,1242,917,414,386,361,252,625,-447,-449,1033,387,56,
公允价值变动收益(万元),-59,174,21,14,13,-52,-39,-39,-54,85,--,-161,193,-36,-23,--,--,-1,-4,3,9,-6,-1,53,-89,-238,-264,-208,-308,-22,-212,-405,-205,372,118,121,-84,-25,0,
投资收益(万元),30,1049,958,931,6,187,184,175,4,557,339,286,100,148,187,31,16,118,120,-30,-10,14,2,-19,3,-370,-358,54,-24,151,334,181,38,125,49,83,-21,575,2200,
对联营企业和合营企业的投资收益(万元),-16,2,717,717,2,10,7,5,4,9,7,5,4,8,5,4,0,7,5,3,2,-42,14,6,3,15,12,4,1,23,218,76,9,21,-1,1,6,9,12,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业利润(万元),1894,14778,10782,5417,821,17473,14932,9351,2749,14795,12828,7372,1352,14462,11857,6847,1590,14396,11061,6209,2070,15137,11220,7423,3222,14076,10267,7047,3120,14869,10105,5906,2394,13091,9964,6066,7304,11341,11111,
