报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),255277,116173,352965,279421,140312,58375,128024,86880,52585,22843,92820,70904,39411,13940,46378,33086,21867,8952,35703,26594,18028,7671,25838,17693,10851,5206,18075,13982,9053,4201,17005,13002,12394,10997,7347,
营业收入(万元),255277,116173,352965,279421,140312,58375,128024,86880,52585,22843,65849,70904,39411,13940,38084,33086,21867,8952,35703,26594,18028,7671,25838,17693,10851,5206,18075,13982,9053,4201,17005,13002,12394,10997,7347,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,26957,--,--,--,8285,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,14,--,--,--,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业总成本(万元),232096,106862,320637,257096,128051,52383,106036,69556,41638,16979,72767,55459,30197,9792,31402,22411,15547,6011,25022,18575,12455,5797,18057,12169,7188,3382,11458,8198,4987,2560,7615,5286,5866,5091,2678,
营业成本(万元),205777,93989,280496,226730,108997,44231,75367,44964,26246,10173,43367,34465,17530,4121,14918,10700,8036,2753,12949,9528,6579,2775,9302,5905,3159,1604,5405,3755,2365,1151,3309,2289,1973,1589,848,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,3644,--,--,--,1060,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业税金及附加(万元),504,184,954,664,366,165,1873,1643,1589,1116,3918,2933,1758,677,2179,1541,982,435,1673,1261,861,365,1345,945,611,290,1052,836,561,233,892,692,651,586,382,
销售费用(万元),3925,2437,5068,4282,2177,613,2853,3327,1727,501,2244,3587,1692,809,2725,2574,1634,583,2618,1671,932,393,1753,2131,1308,352,1357,1619,980,416,726,518,470,742,353,
管理费用(万元),12831,6265,22148,16230,10721,4690,18184,13734,8255,3642,13201,9812,6240,2902,9247,7118,4650,2164,7597,5676,3575,2036,6360,3876,2607,1399,4363,2589,1631,728,2277,1560,1650,1155,340,
财务费用(万元),7718,3151,10529,7599,4717,1972,7178,5057,3126,1452,4984,3346,1997,811,168,-155,-277,-193,-182,-76,-68,-3,-900,-773,-566,-271,-599,-531,-409,46,1084,775,1124,634,456,
资产减值损失(万元),1341,835,1442,1591,1074,711,581,830,694,94,1409,1316,980,472,1105,633,522,269,368,515,576,231,197,85,70,8,-120,-69,-141,-13,-673,-547,-3,385,299,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资收益(万元),11216,131,8834,7705,7615,527,2044,-346,-145,-61,316,186,180,-9,345,398,376,45,81,48,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
对联营企业和合营企业的投资收益(万元),-32,-201,1617,415,372,390,1949,-432,-173,-74,123,13,35,-77,-47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
