报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),26487,18845,7843,45192,31129,19896,5478,34700,29073,22111,
营业收入(万元),26487,18845,7843,45192,31129,19896,5478,34700,29073,22111,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),22908,16525,7205,40481,28013,17535,5130,30239,26117,20690,
营业成本(万元),6948,5043,2220,13155,9312,6103,2120,10725,10227,9084,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),463,347,155,807,443,282,59,442,404,269,
销售费用(万元),13035,9570,4011,21506,14767,8982,1882,15553,12348,8262,
管理费用(万元),2593,1752,794,4018,2910,1838,955,3188,2858,3267,
财务费用(万元),4,25,25,486,371,239,115,115,146,-22,
资产减值损失(万元),-135,-212,--,510,210,91,--,216,134,-170,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),155,77,--,4,4,4,--,85,40,3,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3800,2416,638,4715,3120,2365,348,4546,2997,1424,
营业外收入(万元),11,10,14,1653,876,412,254,1171,1262,1310,
营业外支出(万元),38,20,12,49,48,48,43,105,5,115,
非流动资产处置损失(万元),2,2,0,47,47,47,42,86,5,15,
利润总额(万元),3773,2407,640,6320,3948,2729,559,5612,4253,2619,
所得税费用(万元),421,273,85,784,390,272,82,609,868,437,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),3352,2133,556,5536,3558,2458,477,5003,3386,2182,
归属于母公司所有者的净利润(万元),3352,2133,556,5536,3558,2458,477,5003,3237,1971,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,148,212,
基本每股收益,0.18,0.11,0.03,0.38,0.25,0.17,0.03,0.37,0.24,--,
稀释每股收益,0.18,0.11,0.03,0.38,0.25,0.17,0.03,0.37,0.24,--,
