报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),10085,46428,27663,17284,7990,29833,25681,22111,16470,40221,33173,25991,14663,55591,43614,30940,11734,82407,68055,51466,26531,38174,23923,11562,5085,27204,19103,12272,5375,17619,12511,8310,4136,18883,12498,4034,20928,16618,
营业收入(万元),10085,46428,27663,17284,7990,29833,25681,22111,16470,40221,33173,25991,14663,55591,43614,30940,11734,82407,68055,51466,26531,38174,23923,11562,5085,27204,19103,12272,5375,17619,12511,8310,4136,18883,12498,4034,20928,16618,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
营业总成本(万元),9952,47235,29143,17688,8080,42741,33647,26409,17555,39307,31160,21240,11934,43543,33709,23884,8249,69646,57316,44528,22666,29041,14904,8147,3433,18682,12585,7958,3625,10362,8051,5306,2586,12002,9181,3017,12755,9736,
营业成本(万元),7367,38055,22667,13659,6165,27670,23144,19768,14574,27234,21615,15779,9009,33344,26825,19508,6209,61133,51905,40986,20832,24459,14904,6954,2776,15114,10397,6824,2986,8020,5894,3805,1780,8532,6951,2185,9376,7420,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
营业税金及附加(万元),182,709,517,326,171,444,114,88,71,260,236,230,158,389,281,193,108,439,334,211,117,235,175,62,40,201,119,67,24,188,130,94,46,190,148,55,307,206,
销售费用(万元),53,307,210,139,49,266,221,160,88,201,125,81,37,263,182,122,68,300,197,127,51,615,583,250,107,632,226,64,22,231,137,79,60,174,90,17,180,152,
管理费用(万元),1891,8132,6032,3783,1796,10334,7476,5185,2706,8615,6718,4286,2247,8064,5634,3442,1849,6555,4090,2692,1403,4404,2871,1778,737,3650,2251,1446,693,2442,1793,1143,517,1957,1328,497,2281,1705,
财务费用(万元),376,1436,1081,777,396,1301,1007,660,501,1292,968,577,275,982,694,494,124,728,424,297,75,-1119,-1159,-1022,-305,-1391,-544,-484,-148,-457,140,237,135,743,563,167,565,182,
资产减值损失(万元),83,-1404,-1364,-995,-496,2726,1685,548,-385,1705,1499,288,207,502,92,123,-109,491,366,213,188,446,399,125,79,476,137,41,49,-63,-42,-52,47,406,101,95,45,71,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
投资收益(万元),--,--,--,--,--,--,--,--,--,3436,3436,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,0,--,--,0,246,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,
营业利润(万元),210,1658,-1480,-404,-90,-12908,-7966,-4298,-1085,4350,5449,4751,2729,12048,9906,7056,3485,12761,10739,6939,3865,9133,6151,3415,1652,8522,6518,4314,1750,7258,4459,3004,1550,6880,3317,1017,8420,6882,
营业外收入(万元),33,3,2026,916,311,1664,1404,362,93,2740,2154,2050,802,3029,2804,1438,256,2508,1288,981,369,2773,2394,2052,134,2440,1001,869,413,2085,1748,1209,214,2360,1622,434,1222,298,
营业外支出(万元),--,20,16,16,0,483,17,7,--,10,10,10,6,103,60,54,31,131,123,104,86,63,31,7,6,121,36,34,24,32,32,8,6,3,3,0,209,107,
非流动资产处置损失(万元),--,--,0,0,--,379,1,1,--,2,2,2,--,3,--,--,--,0,--,--,--,2,0,0,--,17,2,1,--,2,2,2,0,--,--,0,--,0,
