报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),365063,1237799,996486,808823,483316,622316,377013,170928,72012,386738,236647,99151,15542,58460,47658,37574,18128,99650,66362,43918,21249,70533,44077,28877,14152,48469,34641,23341,11241,38279,29520,19720,28444,18340,21334,10369,
营业收入(万元),365063,1237799,996486,808823,483316,622316,377013,170928,72012,386738,236647,99151,15542,58460,47658,37574,18128,99650,66362,43918,21249,70533,44077,28877,14152,48469,34641,23341,11241,38279,29520,19720,28444,18340,21334,10369,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,
营业总成本(万元),354753,1264827,1039387,835448,480927,619730,411179,180052,76270,409511,244213,104248,19246,68834,53120,40742,18741,100957,66629,44035,20482,72337,40920,26181,12452,42697,29615,20196,9790,34322,26172,18201,25609,16490,18540,9384,
营业成本(万元),318078,1145309,961222,783828,465500,573254,379924,165247,69635,390150,233958,98243,16454,58913,45800,36125,16538,92020,60212,39576,18413,66279,38724,24727,11761,41162,28600,19671,9542,33215,25533,17774,24934,15850,17796,8832,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,0,--,--,
