报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),92718,456972,321646,196163,82854,376738,257076,157526,67929,353344,248359,150905,63294,332560,230142,144443,57005,291842,209022,130902,51955,251428,181804,114465,46132,232445,170144,105482,181416,152447,143713,
营业收入(万元),92718,456972,321646,196163,82854,376738,257076,157526,67929,353344,248359,150905,63294,332560,230142,144443,57005,291842,209022,130902,51955,251428,181804,114465,46132,232445,170144,105482,181416,152447,143713,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),91155,437471,307883,189806,82042,353088,232808,143448,64885,323173,226129,136011,60311,306149,211238,132439,54096,264005,186322,117342,47727,219678,158653,101245,41764,213511,156889,97180,162505,132938,135200,
营业成本(万元),71545,352040,247856,152636,64847,272973,179013,109543,48015,250476,176545,106289,46341,249185,173419,108679,43352,217801,154182,96367,38711,185821,133738,84667,34861,185367,137503,85016,142629,117814,121200,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),872,3909,2674,1860,1034,3068,1140,760,413,2068,1364,840,365,1506,1013,671,273,1559,1183,755,359,1383,1046,614,230,925,610,389,759,684,409,
销售费用(万元),9075,33849,25454,15176,7234,30208,19074,11571,5749,26996,17691,10906,4831,20832,13158,8240,3409,16873,11630,7622,3035,13595,9834,6453,2601,10241,6999,4168,7237,5596,5441,
管理费用(万元),10551,43142,31719,20034,9454,41711,31238,20307,10276,38039,27205,16802,8323,30644,21744,13749,6686,26529,18520,12052,5428,19538,14232,9450,4056,14595,9762,6227,10217,8139,6268,
