报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),26076,76152,61455,35333,16417,142808,108646,79792,28677,63013,45772,28510,10091,46075,38455,25295,7194,60941,48268,28296,12628,70857,54155,30938,13172,79946,55848,34781,13628,102539,81280,51990,24705,90672,70780,48977,21650,90215,69723,43319,21295,148355,122202,83722,38970,170148,130409,87393,43880,175296,132985,85867,37772,
营业收入(万元),26076,76152,61455,35333,16417,142808,108646,79792,28677,63013,45772,28510,10091,46075,38455,25295,7194,60941,48268,28296,12628,70857,54155,30938,13172,79946,55848,34781,13628,102539,81280,51990,24705,90672,70780,48977,21650,90215,69723,43319,21295,148355,122202,83722,38970,170148,130409,87393,43880,175296,132985,85867,37772,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),25755,78635,59571,33866,16793,135741,103215,76039,27146,58246,42185,26458,9921,48555,39893,26810,8382,66845,49823,29785,13442,75675,56174,32673,14498,82229,57629,36085,14197,105011,81195,51904,24724,92086,70593,48922,21990,91681,70548,44248,21618,151488,123557,84838,39581,180439,136260,88188,44793,176399,133912,86455,38129,
营业成本(万元),22500,62201,50755,28430,13747,121794,92322,67970,23994,47786,34714,21256,7282,39671,33196,22136,6324,51958,40671,23732,10432,62428,46563,26525,11276,68654,48139,30188,11666,88836,70995,45904,21779,80261,62400,43383,19360,80589,62336,38853,18966,134549,111695,77025,36138,158731,118592,79818,40546,159797,121252,78439,34475,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),149,651,472,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
