报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),178479,113163,42227,211144,144693,80297,32930,86571,50322,23851,7212,82971,68060,49996,22680,115939,88888,46869,22674,82690,62600,44860,16894,88450,69549,47767,17622,38196,23601,23220,17917,39781,23865,22603,16989,32419,19411,19041,14267,32482,23108,19841,13921,54227,32542,27366,15715,50477,31169,25582,13076,
营业收入(万元),178479,113163,42227,211144,144693,80297,32930,86571,50322,23851,7212,82971,68060,49996,22680,115939,88888,46869,22674,82690,62600,44860,16894,88450,69549,47767,17622,38196,23601,23220,17917,39781,23865,22603,16989,32419,19673,19041,14267,32482,23108,19841,13921,54227,32542,27366,15715,50477,31169,25582,13076,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),103477,65221,26341,134847,90512,52345,20247,71646,36783,20327,7610,86363,65917,48219,21318,113529,84795,47920,24987,75623,54327,38802,15429,72900,53517,36033,16190,47475,30619,27965,19611,47956,30733,27486,18951,43294,27770,25096,16248,50206,25410,21538,15221,63935,33907,28201,16593,53395,29179,23793,12799,
营业成本(万元),63807,39460,14359,76985,54617,29448,10078,47882,22034,11968,4272,56600,47123,36699,14797,89951,67244,37587,18973,46991,33677,24154,9067,45762,34470,23330,10260,36627,24210,22832,16676,38585,24043,22220,15921,32432,19673,18376,12874,32996,16038,14949,11449,47978,23594,20670,13074,40650,21015,18132,9913,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
